Kepler_OI_Name,Number_of_Planets,Planet_Radius_Earth,Equalibrium_Temp_K,Orbit_Period_Days,Star_Radius_Sun,Star_Temp_K,Star_Mass_Sun,Star_Surface_Gravity,Planet_Star_Radius_Ratio,Status
K07489.01,1,0.81,1917.0,0.565713361,0.881,5220.0,0.855,4.48,0.008445,2
K06960.01,1,1.2,1133.0,4.88698386,1.009,6152.0,1.079,4.464,0.0109,2
K06966.01,1,1.35,780.0,8.47484677,0.785,5564.0,0.878,4.587,0.015752,2
K07099.01,1,1.05,337.0,34.0357766,0.501,4367.0,0.503,4.739,0.019173,2
K07231.02,2,13333.5,1640.0,4.74701479,1.921,6531.0,1.234,3.962,63.561352,2
K07232.01,1,1.18,1283.0,1.96682825,0.796,5595.0,0.89,4.581,0.01358,2
K07359.01,1,2.26,1172.0,4.237447181,0.993,5993.0,0.958,4.425,0.020826,2
K07360.01,1,7.76,1680.0,4.0953585,1.7,6839.0,1.313,4.094,0.041799,2
K07361.01,1,1.16,1208.0,0.92623983,0.591,4494.0,0.632,4.692,0.018003,2
K00126.02,2,0.73,2518.0,0.875197345,1.796,5855.0,1.174,3.999,0.003712,2
K01106.03,3,1.5,856.0,13.2298203,1.176,6049.0,1.14,4.353,0.011692,2
K01110.02,2,0.84,1184.0,3.71840884,0.96,5982.0,1.047,4.493,0.008047,2
K06315.01,1,0.7,782.0,5.32737192,0.679,4905.0,0.659,4.593,0.009419,2
K06318.01,1,1.26,759.0,5.90260586,0.707,4960.0,0.786,4.627,0.01638,2
K06320.01,1,2.36,1045.0,22.80265,3.324,5011.0,0.843,3.321,0.006509,2
K06449.01,1,1.58,517.0,29.9315174,0.809,5551.0,0.887,4.57,0.017879,2
K06450.01,1,0.78,2699.0,0.602277579,1.228,6510.0,0.992,4.256,0.005841,2
K06454.01,1,1.34,667.0,27.2173855,1.019,6263.0,0.959,4.404,0.012067,2
K06568.01,1,0.65,532.0,6.27651592,0.515,3914.0,0.543,4.748,0.011632,2
K06570.01,1,3.53,1256.0,16.214474,2.637,6801.0,1.727,3.833,0.012247,2
K06705.01,1,0.22,509.0,0.9951412,0.109,3325.0,0.101,5.364,0.018188,2
K06707.01,2,1.86,444.0,43.535891,0.778,5481.0,0.871,4.592,0.021864,2
K07888.01,1,0.6,1137.0,4.7368156,1.011,6088.0,1.06,4.456,0.005463,2
K06970.01,1,1.87,585.0,40.7698541,1.21,5884.0,1.081,4.306,0.014137,2
K06971.01,1,2.01,288.0,129.222771,0.809,4934.0,0.781,4.515,0.022805,2
K07106.01,1,1.08,1178.0,5.01880305,1.083,6220.0,1.064,4.398,0.009155,2
K07235.01,1,1.15,237.0,299.70688,0.76,5606.0,0.832,4.597,0.013829,2
K07236.01,1,1.05,785.0,14.461834,1.196,5457.0,0.903,4.239,0.008045,2
K07370.01,1,0.96,962.0,4.48538145,0.737,5654.0,0.801,4.607,0.011912,2
K07375.01,1,1.51,667.0,4.84847245,0.647,4137.0,0.643,4.625,0.021308,2
K07506.01,1,1.41,830.0,11.8436119,0.999,6077.0,1.077,4.471,0.012914,2
K01427.02,2,0.84,579.0,4.88446644,0.517,3883.0,0.516,4.725,0.014899,2
K01574.04,4,1.79,1113.0,8.9772888,1.699,5597.0,0.969,3.963,0.009644,2
K01602.02,2,1.55,1529.0,3.03359398,1.616,5557.0,1.035,4.037,0.008811,2
K01681.04,4,10.39,303.0,21.9139549,0.42,3638.0,0.45,4.844,0.226556,2
K01840.02,2,20.91,963.0,9.3888216,1.24,5846.0,1.064,4.278,0.154393,2
K06579.01,1,1.17,1280.0,2.6528082,0.935,5778.0,0.962,4.48,0.011494,2
K06582.01,1,1.07,1422.0,2.43135542,0.955,6231.0,1.025,4.488,0.010274,2
K06849.01,1,1.88,840.0,12.54474243,1.159,5767.0,1.015,4.316,0.014829,2
K06978.01,1,0.84,1389.0,3.07551068,1.242,5763.0,1.014,4.256,0.006171,2
K06980.01,1,1.08,1072.0,6.29340543,1.076,6214.0,1.169,4.442,0.009164,2
K06983.01,1,0.85,888.0,7.7021729,0.969,5618.0,0.962,4.449,0.008061,2
K07116.01,1,0.62,1364.0,2.52557582,1.036,5821.0,1.031,4.421,0.005487,2
K07117.01,2,1.01,927.0,8.2927558,0.943,6146.0,1.02,4.497,0.009775,2
K07117.02,2,1.45,661.0,22.786522,0.943,6146.0,1.02,4.497,0.014069,2
K07376.01,1,1.18,1623.0,1.284241817,0.919,5849.0,1.014,4.517,0.011768,2
K07378.01,2,3.29,577.0,8.7396758,0.628,4406.0,0.632,4.643,0.047917,2
K07380.01,1,1.21,670.0,15.9474242,0.877,5472.0,0.772,4.44,0.012609,2
K07383.01,1,1.2,432.0,50.0122,0.814,5357.0,0.772,4.503,0.01348,2
K07510.01,1,1.04,942.0,5.60682001,0.853,5699.0,0.95,4.553,0.011169,2
K02050.02,2,0.74,1034.0,3.17796408,0.841,5061.0,0.793,4.488,0.00811,2
K02103.02,2,0.82,1168.0,3.66520844,1.029,5579.0,0.945,4.389,0.007315,2
K02199.02,2,1.18,1047.0,3.05293416,0.788,5311.0,0.884,4.588,0.013736,2
K02232.02,2,1.73,755.0,12.834857,1.016,5492.0,0.921,4.389,0.015581,2
K02321.02,2,1.43,582.0,36.2530992,1.081,6002.0,1.135,4.424,0.012116,2
K02421.02,2,0.48,747.0,4.02321842,0.528,4671.0,0.534,4.721,0.008289,2
K02439.02,2,1.32,1046.0,7.5017934,1.125,6321.0,1.207,4.417,0.010735,2
K02449.02,2,1.46,1840.0,0.912351255,1.036,5481.0,0.915,4.369,0.012879,2
K06329.01,1,2.06,1074.0,12.4701111,2.109,5623.0,1.221,3.877,0.008943,2
K06331.01,1,1.36,914.0,5.8229815,0.804,5704.0,0.897,4.575,0.015533,2
K06860.01,1,0.43,1537.0,0.576732089,0.717,4524.0,0.707,4.576,0.005496,2
K06985.01,1,0.81,834.0,10.9279755,0.955,6045.0,1.038,4.494,0.007748,2
K07125.01,1,0.93,953.0,7.918267,1.016,5966.0,0.985,4.418,0.008395,2
K07252.01,1,1.17,929.0,10.2170589,1.054,6211.0,0.98,4.384,0.010155,2
K07389.01,1,11.03,1330.0,27.5837778,7.913,5092.0,2.012,2.945,0.012769,2
K07520.01,1,3.45,2209.0,3.14735789,4.93,5189.0,1.992,3.352,0.006417,2
K02523.02,2,1.8,1323.0,2.61090223,1.071,5514.0,0.926,4.345,0.015351,2
K02564.02,2,2.98,1178.0,17.6637979,3.405,5734.0,1.648,3.591,0.008026,2
K02623.02,2,0.68,1318.0,4.02664625,1.238,6187.0,1.23,4.341,0.005015,2
K02636.02,2,0.63,1050.0,5.1777226,0.979,5854.0,1.03,4.469,0.005867,2
K00283.03,3,0.73,856.0,9.48814747,1.016,5680.0,0.978,4.414,0.006578,2
K02756.02,2,0.92,1053.0,5.06993245,0.937,5957.0,1.026,4.506,0.00895,2
K06342.01,1,0.83,1115.0,8.1770751,1.209,6501.0,1.017,4.281,0.006261,2
K06343.01,1,1.96,225.0,569.45051,0.947,6117.0,1.025,4.496,0.018909,2
K06475.01,1,1.54,723.0,4.84505985,0.714,4337.0,0.709,4.581,0.019781,2
K07880.01,1,1.81,258.0,623.70774,1.132,6626.0,1.039,4.347,0.01465,2
K06600.01,1,0.69,1356.0,2.70581614,0.961,5992.0,0.884,4.42,0.00656,2
K06731.01,1,1.14,1199.0,3.84615171,0.966,6106.0,1.043,4.487,0.010763,2
K06733.01,1,2.48,3112.0,1.28940823,4.189,5826.0,1.865,3.465,0.005428,2
K06734.01,1,2.12,214.0,498.27269,0.932,5618.0,1.033,4.514,0.020824,2
K06862.01,1,0.83,738.0,11.0495766,0.819,5533.0,0.782,4.505,0.009266,2
K06993.01,1,1.09,659.0,13.8086331,0.761,5515.0,0.782,4.568,0.013064,2
K06994.01,1,0.7,1253.0,4.25907841,1.316,5560.0,0.942,4.173,0.004852,2
K07129.01,1,1.74,506.0,64.1983721,1.077,6088.0,0.901,4.329,0.014753,2
K07133.01,1,2.16,501.0,82.78482,1.48,5749.0,1.059,4.123,0.013391,2
K07258.01,1,0.79,1686.0,2.4376438,1.53,5927.0,1.118,4.117,0.004757,2
K07259.01,1,11.04,1475.0,0.721522907,0.625,4893.0,0.614,4.634,0.161792,2
K07264.01,1,1.83,988.0,19.1644498,2.234,5877.0,1.319,3.86,0.007503,2
K07400.01,1,1.09,931.0,4.15736472,0.782,5183.0,0.806,4.558,0.012759,2
K03019.02,2,0.99,1523.0,2.012094,1.162,5633.0,0.973,4.296,0.00782,2
K03053.02,2,1.38,841.0,9.4767057,0.914,5911.0,1.006,4.519,0.013848,2
K03068.02,2,0.84,713.0,6.65171459,0.686,4889.0,0.759,4.637,0.011219,2
K03344.03,3,2.84,321.0,208.54335,1.166,5533.0,0.934,4.275,0.022302,2
K03348.02,2,1.44,713.0,17.7189786,1.099,5566.0,0.938,4.329,0.011983,2
K03395.02,2,0.78,1067.0,5.0395851,0.924,5912.0,0.884,4.453,0.007685,2
K03425.03,3,1.85,1334.0,7.64370363,2.0,6120.0,1.251,3.934,0.008476,2
K06352.01,1,1.16,1039.0,5.11683678,0.91,5955.0,0.999,4.52,0.011703,2
K06484.01,1,1.34,619.0,16.1191449,0.783,5319.0,0.729,4.514,0.015667,2
K06601.01,1,1.62,748.0,17.9925973,1.087,5931.0,0.967,4.351,0.013684,2
K06605.01,1,2.39,767.0,74.371666,2.211,6865.0,0.983,3.742,0.009895,2
K06739.01,1,1.11,519.0,19.164111,0.674,5103.0,0.747,4.65,0.015058,2
K06872.01,1,0.88,645.0,13.5164708,0.747,5442.0,0.811,4.6,0.010754,2
K07002.01,1,1.3,1039.0,4.83014159,0.939,5693.0,0.943,4.467,0.012676,2
K07003.01,1,1.35,1654.0,2.41194057,1.594,5598.0,1.028,4.045,0.007779,2
K07007.01,1,0.77,1240.0,0.800263219,0.59,4336.0,0.574,4.656,0.011898,2
K07136.01,1,2.27,217.0,441.17369,0.858,5610.0,0.953,4.551,0.024204,2
K07270.01,1,1.42,692.0,19.2532128,0.953,6060.0,1.036,4.495,0.013663,2
K07272.01,1,1.26,904.0,14.1011023,1.199,6534.0,1.219,4.365,0.0096,2
K07404.01,1,1.39,1454.0,1.817079849,0.963,5808.0,1.077,4.503,0.013225,2
K07408.01,1,19.07,574.0,5.15998178,0.534,3900.0,0.555,4.727,0.326958,2
K07534.01,1,0.92,694.0,23.3787733,1.054,6210.0,1.07,4.424,0.008025,2
K07535.01,1,4.11,576.0,15.09984259,0.65,5191.0,0.635,4.615,0.057838,2
K07539.01,1,1.3,605.0,15.3416245,0.814,5061.0,0.771,4.504,0.014618,2
K07540.01,1,0.92,625.0,21.980467,0.936,5573.0,0.837,4.418,0.009047,2
K04032.05,5,0.82,948.0,7.23524221,1.065,5574.0,0.933,4.354,0.007012,2
K04084.02,3,1.78,722.0,10.72900793,0.876,5375.0,0.972,4.541,0.018606,2
K04084.03,3,1.55,851.0,8.19619768,0.995,5323.0,0.862,4.378,0.014232,2
K04157.02,2,0.83,1156.0,5.215752,1.122,6202.0,1.213,4.422,0.00678,2
K06353.01,1,1.98,1362.0,10.0714369,2.81,5768.0,1.236,3.633,0.00645,2
K06355.01,2,0.93,1085.0,4.37198905,0.919,5823.0,0.951,4.489,0.009309,2
K06355.02,2,1.03,940.0,6.72876606,0.919,5823.0,0.951,4.489,0.010286,2
K06358.01,1,1.32,998.0,3.09383248,0.681,5327.0,0.772,4.646,0.017764,2
K06617.01,1,0.9,864.0,8.0018897,0.876,5830.0,0.97,4.54,0.009431,2
K06745.01,1,2.78,314.0,383.85362,1.293,6675.0,1.336,4.341,0.019659,2
K06746.01,1,7.27,1720.0,2.564012541,1.428,6274.0,1.024,4.139,0.046631,2
K06750.01,1,1.24,1201.0,5.21395046,1.412,5529.0,0.965,4.123,0.008015,2
K06751.01,2,2.4,604.0,24.996068,0.956,5761.0,1.035,4.492,0.023016,2
K06752.01,1,0.89,536.0,8.9429645,0.594,4183.0,0.582,4.655,0.013687,2
K06878.01,1,1.11,1180.0,2.405625303,0.83,5450.0,0.939,4.573,0.012218,2
K06882.01,1,1.87,2474.0,0.7735301,1.35,6296.0,1.093,4.217,0.012694,2
K07144.01,1,0.92,1640.0,0.839907158,0.853,5120.0,0.797,4.478,0.009904,2
K07148.01,1,2.32,1824.0,1.7613778,1.207,6544.0,1.193,4.349,0.017585,2
K07279.01,1,0.93,788.0,11.7728146,1.056,5410.0,0.875,4.333,0.008052,2
K07281.01,1,1.14,1999.0,2.46506501,1.714,6881.0,1.356,4.101,0.006079,2
K07282.01,1,1.6,1101.0,1.758599866,0.725,4744.0,0.772,4.606,0.020185,2
K00566.02,3,1.1,778.0,14.1573717,0.964,6122.0,1.041,4.487,0.010471,2
K07415.01,1,10.97,1249.0,1.291964282,0.638,4995.0,0.625,4.624,0.157434,2
K07416.01,1,0.97,677.0,37.4646974,1.342,6266.0,1.06,4.209,0.006627,2
K04301.02,2,1.04,1369.0,6.31915999,1.706,6254.0,1.11,4.019,0.005591,2
K04383.02,2,0.77,1470.0,2.58393841,1.09,6164.0,1.032,4.378,0.006485,2
K04421.02,2,0.62,1079.0,6.5595368,1.196,5950.0,1.1,4.323,0.004742,2
K00416.04,4,0.74,461.0,31.5322987,0.739,5183.0,0.818,4.608,0.00923,2
K04500.03,3,1.7,629.0,14.7510068,0.8,5295.0,0.825,4.548,0.019469,2
K07617.01,1,0.64,343.0,12.9284553,0.375,3578.0,0.401,4.893,0.015708,2
K03184.03,3,0.6,1337.0,4.02018903,1.376,5788.0,1.039,4.178,0.004022,2
K04524.03,3,1.2,1205.0,3.33930957,1.006,5700.0,1.003,4.434,0.010966,2
K04782.02,2,3.66,1144.0,4.29251656,0.973,6032.0,1.055,4.485,0.034481,2
K04957.02,2,0.73,485.0,4.98792404,0.395,3606.0,0.413,4.859,0.016879,2
K05475.02,2,0.97,1257.0,5.68325648,1.286,6072.0,0.818,4.133,0.006922,2
K06447.02,2,2.27,568.0,91.649983,1.608,6705.0,1.325,4.145,0.012908,2
K06464.03,3,3.39,248.0,541.742985,1.047,6373.0,1.094,4.438,0.029681,2
K07546.01,1,4.9,1158.0,44.113873,3.462,7854.0,2.039,3.669,0.01296,2
K07554.01,1,1.98,263.0,482.62011,1.095,6315.0,1.066,4.389,0.016595,2
K07558.01,1,0.94,721.0,10.1551587,0.796,5275.0,0.739,4.505,0.010784,2
K07559.01,1,1.13,2417.0,0.708965461,1.155,6528.0,1.177,4.384,0.008974,2
K07567.01,1,1.46,143.0,608.20572,0.646,4486.0,0.668,4.642,0.02065,2
K02369.03,3,1.28,967.0,7.2274321,0.969,6075.0,1.048,4.486,0.012051,2
K07572.01,1,1.59,1103.0,91.069934,4.232,9051.0,2.738,3.623,0.003433,2
K07587.01,1,2.57,257.0,366.088938,0.945,5941.0,0.948,4.464,0.024943,2
K07589.01,1,7.01,364.0,414.45008,1.683,7037.0,1.417,4.136,0.03813,2
K02859.05,5,0.66,873.0,5.43103616,0.721,5374.0,0.68,4.555,0.008369,2
K07591.01,1,1.3,193.0,328.32211,0.668,4906.0,0.736,4.648,0.017786,2
K07592.01,1,1.55,132.0,381.97977,0.526,3761.0,0.535,4.724,0.027038,2
K07593.01,1,1.57,572.0,67.412998,1.359,6525.0,1.194,4.248,0.010613,2
K07903.01,1,0.64,1415.0,0.694611128,0.662,4612.0,0.726,4.646,0.008866,2
K07905.01,1,0.85,1168.0,7.4751841,1.602,5616.0,0.894,3.98,0.004866,2
K07920.01,1,1.09,2688.0,1.04347858,2.246,6014.0,1.281,3.843,0.004461,2
K07913.01,1,2.03,432.0,24.2783801,0.707,4450.0,0.698,4.583,0.026305,2
K07915.01,1,2.15,305.0,382.5891,1.239,6337.0,1.019,4.261,0.015918,2
K08201.01,1,2.25,204.0,392.601892,0.753,5307.0,0.843,4.605,0.027389,2
K08205.01,1,25.39,608.0,260.446151,7.796,4845.0,1.748,2.897,0.029827,2
K07990.01,1,1.87,377.0,87.487573,0.818,5774.0,0.907,4.567,0.020983,2
K07991.01,1,3.32,1337.0,11.9451376,4.163,5094.0,1.517,3.38,0.007296,2
K07992.01,1,1.84,307.0,277.13367,0.971,6461.0,1.025,4.474,0.017367,2
K08211.01,1,0.67,922.0,5.0487451,0.83,5450.0,0.939,4.573,0.007408,2
K07998.01,1,2.96,351.0,122.11555,0.894,5592.0,0.764,4.418,0.030306,2
K08000.01,1,1.7,267.0,225.48805,0.782,5663.0,0.847,4.579,0.019945,2
K08107.01,1,1.69,315.0,578.88761,1.917,6180.0,1.185,3.946,0.008083,2
K08109.01,1,250.2,1997.0,218.771117,151.184,3297.0,1.436,0.236,0.015155,2
K08217.01,1,5.02,304.0,277.25118,1.048,6046.0,0.91,4.357,0.043832,2
K08007.01,1,9.66,179.0,67.17662686,0.311,3391.0,0.304,4.936,0.284515,2
K08111.01,1,2.33,216.0,359.33831,0.753,5316.0,0.715,4.539,0.028296,2
K08117.01,1,3.45,2097.0,0.933745798,1.087,6367.0,1.131,4.419,0.029106,2
K08221.01,1,1.35,347.0,293.38641,1.34,6392.0,1.067,4.213,0.009232,2
K08223.01,1,2.2,402.0,66.716453,0.859,5447.0,0.864,4.506,0.023494,2
K08012.01,1,0.42,199.0,34.57371851,0.218,3374.0,0.202,5.066,0.017559,2
K08122.01,1,2.21,521.0,54.75388384,1.047,6242.0,1.104,4.442,0.019303,2
K08232.01,1,3.31,312.0,189.183958,0.981,5573.0,0.845,4.382,0.03089,2
K08238.01,1,2.73,207.0,495.662346,0.82,5515.0,0.791,4.509,0.030468,2
K08026.01,1,0.93,1002.0,7.7529342,1.072,5975.0,0.907,4.335,0.007937,2
K08031.01,1,13.97,586.0,254.336707,6.502,5193.0,2.018,3.117,0.019676,2
K08241.01,1,7.67,412.0,490.63941,4.817,5037.0,1.513,3.252,0.014583,2
K08242.01,1,1.36,240.0,331.55459,0.801,5762.0,0.892,4.576,0.015518,2
K08246.01,1,1.58,281.0,425.64971,1.195,6067.0,0.934,4.253,0.012108,2
K07923.01,1,0.97,208.0,395.13138,0.869,5060.0,0.856,4.493,0.010265,2
K07924.01,1,0.68,1548.0,0.770658979,0.739,5058.0,0.827,4.61,0.00842,2
K07925.01,1,0.64,1060.0,4.6318914,0.887,5926.0,0.978,4.532,0.006618,2
K08033.01,1,2.23,208.0,362.13187,0.766,5176.0,0.79,4.567,0.026624,2
K08035.01,1,1.46,793.0,29.4856392,1.407,6870.0,1.337,4.266,0.009501,2
K08037.01,1,0.72,578.0,3.65034525,0.45,3704.0,0.463,4.797,0.014576,2
K08039.01,1,1.12,505.0,43.9438891,0.875,6008.0,0.961,4.537,0.011749,2
K08249.01,1,1.96,383.0,309.191789,1.754,6299.0,1.095,3.99,0.010221,2
K08253.01,1,0.95,226.0,400.11482,0.911,5547.0,1.005,4.521,0.009579,2
K07930.01,1,1.37,187.0,377.67241,0.615,5031.0,0.608,4.644,0.020414,2
K07931.01,1,2.11,323.0,242.0367,1.116,6086.0,1.037,4.36,0.017318,2
K07932.01,1,1.03,215.0,502.25648,0.833,5637.0,0.73,4.46,0.011277,2
K08043.01,1,1.24,942.0,10.7781558,1.123,6386.0,1.161,4.402,0.010138,2
K08046.01,1,50.93,676.0,384.37706,12.023,4859.0,1.594,2.481,0.038788,2
K08047.01,1,1.98,208.0,302.34971,0.794,4829.0,0.843,4.564,0.022799,2
K08257.01,1,0.54,767.0,9.4609418,0.788,5485.0,0.716,4.5,0.006322,2
K08259.01,1,1.73,262.0,402.27493,0.95,6299.0,1.008,4.486,0.016636,2
K07934.01,1,2.12,624.0,22.6432436,0.891,5880.0,0.949,4.516,0.02176,2
K07938.01,1,2.33,437.0,275.5603,2.467,5989.0,1.289,3.764,0.008649,2
K07940.01,1,1.86,330.0,188.881049,0.999,6077.0,1.077,4.471,0.01702,2
K08048.01,1,1.33,247.0,379.67276,0.824,6156.0,0.906,4.563,0.014816,2
K08050.01,1,6.81,464.0,278.38935,4.342,4951.0,1.537,3.349,0.014366,2
K08052.01,1,1.73,1323.0,7.8687123,1.692,6738.0,1.351,4.109,0.009353,2
K08053.01,1,1.19,922.0,9.9105786,1.076,6214.0,1.169,4.442,0.010162,2
K08054.01,1,7.33,885.0,43.9088053,4.303,5216.0,1.703,3.402,0.01559,2
K08156.01,1,3.12,293.0,364.98242,1.116,6429.0,1.152,4.404,0.025568,2
K08263.01,1,2.17,308.0,280.55544,1.078,6292.0,1.129,4.426,0.018404,2
K08055.01,1,0.86,1152.0,4.40660737,1.001,6063.0,1.079,4.47,0.007846,2
K08159.02,2,2.25,301.0,353.01861,1.155,6450.0,1.183,4.386,0.017844,2
K08163.01,1,119.96,338.0,370.98253,1.63,6028.0,0.999,4.013,0.67395,2
K08270.01,1,2.09,249.0,338.00692,0.898,5741.0,0.934,4.502,0.02127,2
K08272.01,1,1.14,259.0,432.42787,1.009,6263.0,1.068,4.46,0.010304,2
K07949.01,1,0.62,1545.0,1.001916708,0.734,5521.0,0.821,4.613,0.007686,2
K07951.01,1,1.09,1825.0,0.862329309,0.899,5806.0,0.996,4.528,0.011096,2
K07953.01,1,1.43,219.0,432.96905,0.886,5580.0,0.989,4.538,0.014757,2
K07954.01,1,1.74,232.0,372.15035,0.812,5769.0,0.9,4.57,0.019654,2
K08063.01,1,2.11,232.0,405.35457,0.906,5650.0,0.92,4.487,0.021319,2
K08068.01,1,1.28,839.0,9.4640413,0.881,5968.0,0.97,4.534,0.013265,2
K08275.01,1,3.76,207.0,389.875816,0.79,5289.0,0.886,4.588,0.043549,2
K08276.01,1,3.23,300.0,385.858683,1.195,6551.0,1.215,4.367,0.024721,2
K08277.01,1,0.58,1908.0,0.757261281,0.953,5651.0,0.998,4.479,0.005586,2
K08279.01,1,35.3,281.0,367.0896,1.1,6268.0,1.188,4.429,0.293859,2
K08280.01,1,2.64,542.0,66.67305,1.19,6592.0,1.211,4.369,0.020354,2
K08174.01,1,0.64,233.0,295.06066,0.762,5332.0,0.708,4.524,0.007668,2
K08286.01,1,3.54,286.0,191.03728,0.901,5440.0,0.931,4.497,0.036001,2
K08076.01,1,1.42,523.0,71.10684,1.224,6339.0,1.129,4.315,0.010631,2
K08077.01,1,1.29,327.0,77.177672,0.749,4840.0,0.727,4.551,0.015796,2
K08078.01,1,29.85,1498.0,0.805941833,0.672,5022.0,0.651,4.597,0.406837,2
K08082.01,1,2.48,1623.0,8.2766028,2.753,6787.0,1.596,3.762,0.008249,2
K08180.01,1,2.76,688.0,185.97534,3.638,7365.0,2.049,3.628,0.006941,2
K08183.01,1,0.6,1026.0,5.8877038,0.947,6065.0,1.022,4.495,0.005785,2
K07970.01,1,1.28,1299.0,1.98514635,0.845,5581.0,0.946,4.559,0.013873,2
K07976.01,1,1.21,1037.0,5.82561701,0.967,5999.0,0.979,4.459,0.011488,2
K08085.01,1,1.7,256.0,419.2615,0.975,5979.0,0.83,4.379,0.01597,2
K08089.01,1,41.55,945.0,141.400279,14.907,4936.0,3.295,2.609,0.025526,2
K08297.01,1,43.78,444.0,229.957537,2.057,6419.0,1.465,3.978,0.194908,2
K07978.01,1,1.66,1444.0,7.2681817,2.219,6297.0,1.398,3.89,0.006856,2
K07982.01,1,3.26,265.0,376.37989,0.955,6231.0,1.025,4.488,0.031308,2
K08193.01,1,3.72,228.0,367.947848,0.855,5570.0,0.971,4.561,0.039795,2
K07986.01,1,0.72,1608.0,1.73984941,1.031,6119.0,1.075,4.444,0.006379,2
K07988.01,1,19.3,557.0,333.486169,7.824,4989.0,2.19,2.992,0.02259,2
