Number of Planets,Planet-Star Radius Ratio,Orbit Period (Days),Planet Radius (Earth),Equalibrium Temp (K),Star Temp (K),Star Radius,Star Mass,Star Surface Gravity,Status
1,0.011494,2.6528082,1.17,1280.0,5778.0,0.935,0.962,4.48,2
1,0.010274,2.43135542,1.07,1422.0,6231.0,0.955,1.025,4.488,2
1,0.014829,12.54474243,1.88,840.0,5767.0,1.159,1.015,4.316,2
1,0.006171,3.07551068,0.84,1389.0,5763.0,1.242,1.014,4.256,2
1,0.009164,6.29340543,1.08,1072.0,6214.0,1.076,1.169,4.442,2
1,0.008061,7.7021729,0.85,888.0,5618.0,0.969,0.962,4.449,2
1,0.005487,2.52557582,0.62,1364.0,5821.0,1.036,1.031,4.421,2
2,0.009775,8.2927558,1.01,927.0,6146.0,0.943,1.02,4.497,2
2,0.014069,22.786522,1.45,661.0,6146.0,0.943,1.02,4.497,2
1,0.011768,1.284241817,1.18,1623.0,5849.0,0.919,1.014,4.517,2
2,0.047917,8.7396758,3.29,577.0,4406.0,0.628,0.632,4.643,2
1,0.012609,15.9474242,1.21,670.0,5472.0,0.877,0.772,4.44,2
1,0.01348,50.0122,1.2,432.0,5357.0,0.814,0.772,4.503,2
1,0.011169,5.60682001,1.04,942.0,5699.0,0.853,0.95,4.553,2
2,0.00811,3.17796408,0.74,1034.0,5061.0,0.841,0.793,4.488,2
2,0.007315,3.66520844,0.82,1168.0,5579.0,1.029,0.945,4.389,2
2,0.013736,3.05293416,1.18,1047.0,5311.0,0.788,0.884,4.588,2
2,0.015581,12.834857,1.73,755.0,5492.0,1.016,0.921,4.389,2
2,0.012116,36.2530992,1.43,582.0,6002.0,1.081,1.135,4.424,2
2,0.008289,4.02321842,0.48,747.0,4671.0,0.528,0.534,4.721,2
2,0.010735,7.5017934,1.32,1046.0,6321.0,1.125,1.207,4.417,2
2,0.012879,0.912351255,1.46,1840.0,5481.0,1.036,0.915,4.369,2
1,0.008943,12.4701111,2.06,1074.0,5623.0,2.109,1.221,3.877,2
1,0.015533,5.8229815,1.36,914.0,5704.0,0.804,0.897,4.575,2
1,0.005496,0.576732089,0.43,1537.0,4524.0,0.717,0.707,4.576,2
1,0.007748,10.9279755,0.81,834.0,6045.0,0.955,1.038,4.494,2
1,0.008395,7.918267,0.93,953.0,5966.0,1.016,0.985,4.418,2
1,0.010155,10.2170589,1.17,929.0,6211.0,1.054,0.98,4.384,2
1,0.012769,27.5837778,11.03,1330.0,5092.0,7.913,2.012,2.945,2
1,0.006417,3.14735789,3.45,2209.0,5189.0,4.93,1.992,3.352,2
2,0.015351,2.61090223,1.8,1323.0,5514.0,1.071,0.926,4.345,2
2,0.008026,17.6637979,2.98,1178.0,5734.0,3.405,1.648,3.591,2
2,0.005015,4.02664625,0.68,1318.0,6187.0,1.238,1.23,4.341,2
2,0.005867,5.1777226,0.63,1050.0,5854.0,0.979,1.03,4.469,2
3,0.006578,9.48814747,0.73,856.0,5680.0,1.016,0.978,4.414,2
2,0.00895,5.06993245,0.92,1053.0,5957.0,0.937,1.026,4.506,2
1,0.006261,8.1770751,0.83,1115.0,6501.0,1.209,1.017,4.281,2
1,0.018909,569.45051,1.96,225.0,6117.0,0.947,1.025,4.496,2
1,0.019781,4.84505985,1.54,723.0,4337.0,0.714,0.709,4.581,2
1,0.01465,623.70774,1.81,258.0,6626.0,1.132,1.039,4.347,2
1,0.00656,2.70581614,0.69,1356.0,5992.0,0.961,0.884,4.42,2
1,0.010763,3.84615171,1.14,1199.0,6106.0,0.966,1.043,4.487,2
1,0.005428,1.28940823,2.48,3112.0,5826.0,4.189,1.865,3.465,2
1,0.020824,498.27269,2.12,214.0,5618.0,0.932,1.033,4.514,2
1,0.009266,11.0495766,0.83,738.0,5533.0,0.819,0.782,4.505,2
1,0.013064,13.8086331,1.09,659.0,5515.0,0.761,0.782,4.568,2
1,0.004852,4.25907841,0.7,1253.0,5560.0,1.316,0.942,4.173,2
1,0.014753,64.1983721,1.74,506.0,6088.0,1.077,0.901,4.329,2
1,0.013391,82.78482,2.16,501.0,5749.0,1.48,1.059,4.123,2
1,0.004757,2.4376438,0.79,1686.0,5927.0,1.53,1.118,4.117,2
1,0.161792,0.721522907,11.04,1475.0,4893.0,0.625,0.614,4.634,2
1,0.007503,19.1644498,1.83,988.0,5877.0,2.234,1.319,3.86,2
1,0.012759,4.15736472,1.09,931.0,5183.0,0.782,0.806,4.558,2
2,0.00782,2.012094,0.99,1523.0,5633.0,1.162,0.973,4.296,2
2,0.013848,9.4767057,1.38,841.0,5911.0,0.914,1.006,4.519,2
2,0.011219,6.65171459,0.84,713.0,4889.0,0.686,0.759,4.637,2
3,0.022302,208.54335,2.84,321.0,5533.0,1.166,0.934,4.275,2
2,0.011983,17.7189786,1.44,713.0,5566.0,1.099,0.938,4.329,2
2,0.007685,5.0395851,0.78,1067.0,5912.0,0.924,0.884,4.453,2
3,0.008476,7.64370363,1.85,1334.0,6120.0,2.0,1.251,3.934,2
1,0.011703,5.11683678,1.16,1039.0,5955.0,0.91,0.999,4.52,2
1,0.015667,16.1191449,1.34,619.0,5319.0,0.783,0.729,4.514,2
1,0.013684,17.9925973,1.62,748.0,5931.0,1.087,0.967,4.351,2
1,0.009895,74.371666,2.39,767.0,6865.0,2.211,0.983,3.742,2
1,0.015058,19.164111,1.11,519.0,5103.0,0.674,0.747,4.65,2
1,0.010754,13.5164708,0.88,645.0,5442.0,0.747,0.811,4.6,2
1,0.012676,4.83014159,1.3,1039.0,5693.0,0.939,0.943,4.467,2
1,0.007779,2.41194057,1.35,1654.0,5598.0,1.594,1.028,4.045,2
1,0.011898,0.800263219,0.77,1240.0,4336.0,0.59,0.574,4.656,2
1,0.024204,441.17369,2.27,217.0,5610.0,0.858,0.953,4.551,2
1,0.013663,19.2532128,1.42,692.0,6060.0,0.953,1.036,4.495,2
1,0.0096,14.1011023,1.26,904.0,6534.0,1.199,1.219,4.365,2
1,0.013225,1.817079849,1.39,1454.0,5808.0,0.963,1.077,4.503,2
1,0.326958,5.15998178,19.07,574.0,3900.0,0.534,0.555,4.727,2
1,0.008025,23.3787733,0.92,694.0,6210.0,1.054,1.07,4.424,2
1,0.057838,15.09984259,4.11,576.0,5191.0,0.65,0.635,4.615,2
1,0.014618,15.3416245,1.3,605.0,5061.0,0.814,0.771,4.504,2
1,0.009047,21.980467,0.92,625.0,5573.0,0.936,0.837,4.418,2
5,0.007012,7.23524221,0.82,948.0,5574.0,1.065,0.933,4.354,2
3,0.018606,10.72900793,1.78,722.0,5375.0,0.876,0.972,4.541,2
3,0.014232,8.19619768,1.55,851.0,5323.0,0.995,0.862,4.378,2
2,0.00678,5.215752,0.83,1156.0,6202.0,1.122,1.213,4.422,2
1,0.00645,10.0714369,1.98,1362.0,5768.0,2.81,1.236,3.633,2
2,0.009309,4.37198905,0.93,1085.0,5823.0,0.919,0.951,4.489,2
2,0.010286,6.72876606,1.03,940.0,5823.0,0.919,0.951,4.489,2
1,0.017764,3.09383248,1.32,998.0,5327.0,0.681,0.772,4.646,2
1,0.009431,8.0018897,0.9,864.0,5830.0,0.876,0.97,4.54,2
1,0.019659,383.85362,2.78,314.0,6675.0,1.293,1.336,4.341,2
1,0.046631,2.564012541,7.27,1720.0,6274.0,1.428,1.024,4.139,2
1,0.008015,5.21395046,1.24,1201.0,5529.0,1.412,0.965,4.123,2
2,0.023016,24.996068,2.4,604.0,5761.0,0.956,1.035,4.492,2
1,0.013687,8.9429645,0.89,536.0,4183.0,0.594,0.582,4.655,2
1,0.012218,2.405625303,1.11,1180.0,5450.0,0.83,0.939,4.573,2
1,0.012694,0.7735301,1.87,2474.0,6296.0,1.35,1.093,4.217,2
1,0.009904,0.839907158,0.92,1640.0,5120.0,0.853,0.797,4.478,2
1,0.017585,1.7613778,2.32,1824.0,6544.0,1.207,1.193,4.349,2
1,0.008052,11.7728146,0.93,788.0,5410.0,1.056,0.875,4.333,2
1,0.006079,2.46506501,1.14,1999.0,6881.0,1.714,1.356,4.101,2
1,0.020185,1.758599866,1.6,1101.0,4744.0,0.725,0.772,4.606,2
3,0.010471,14.1573717,1.1,778.0,6122.0,0.964,1.041,4.487,2
1,0.157434,1.291964282,10.97,1249.0,4995.0,0.638,0.625,4.624,2
1,0.006627,37.4646974,0.97,677.0,6266.0,1.342,1.06,4.209,2
2,0.005591,6.31915999,1.04,1369.0,6254.0,1.706,1.11,4.019,2
2,0.006485,2.58393841,0.77,1470.0,6164.0,1.09,1.032,4.378,2
2,0.004742,6.5595368,0.62,1079.0,5950.0,1.196,1.1,4.323,2
4,0.00923,31.5322987,0.74,461.0,5183.0,0.739,0.818,4.608,2
3,0.019469,14.7510068,1.7,629.0,5295.0,0.8,0.825,4.548,2
1,0.015708,12.9284553,0.64,343.0,3578.0,0.375,0.401,4.893,2
3,0.004022,4.02018903,0.6,1337.0,5788.0,1.376,1.039,4.178,2
3,0.010966,3.33930957,1.2,1205.0,5700.0,1.006,1.003,4.434,2
2,0.034481,4.29251656,3.66,1144.0,6032.0,0.973,1.055,4.485,2
2,0.016879,4.98792404,0.73,485.0,3606.0,0.395,0.413,4.859,2
2,0.006922,5.68325648,0.97,1257.0,6072.0,1.286,0.818,4.133,2
2,0.012908,91.649983,2.27,568.0,6705.0,1.608,1.325,4.145,2
3,0.029681,541.742985,3.39,248.0,6373.0,1.047,1.094,4.438,2
1,0.01296,44.113873,4.9,1158.0,7854.0,3.462,2.039,3.669,2
1,0.016595,482.62011,1.98,263.0,6315.0,1.095,1.066,4.389,2
1,0.010784,10.1551587,0.94,721.0,5275.0,0.796,0.739,4.505,2
1,0.008974,0.708965461,1.13,2417.0,6528.0,1.155,1.177,4.384,2
1,0.02065,608.20572,1.46,143.0,4486.0,0.646,0.668,4.642,2
3,0.012051,7.2274321,1.28,967.0,6075.0,0.969,1.048,4.486,2
1,0.003433,91.069934,1.59,1103.0,9051.0,4.232,2.738,3.623,2
1,0.024943,366.088938,2.57,257.0,5941.0,0.945,0.948,4.464,2
1,0.03813,414.45008,7.01,364.0,7037.0,1.683,1.417,4.136,2
5,0.008369,5.43103616,0.66,873.0,5374.0,0.721,0.68,4.555,2
1,0.017786,328.32211,1.3,193.0,4906.0,0.668,0.736,4.648,2
1,0.027038,381.97977,1.55,132.0,3761.0,0.526,0.535,4.724,2
1,0.010613,67.412998,1.57,572.0,6525.0,1.359,1.194,4.248,2
1,0.008866,0.694611128,0.64,1415.0,4612.0,0.662,0.726,4.646,2
1,0.004866,7.4751841,0.85,1168.0,5616.0,1.602,0.894,3.98,2
1,0.004461,1.04347858,1.09,2688.0,6014.0,2.246,1.281,3.843,2
1,0.026305,24.2783801,2.03,432.0,4450.0,0.707,0.698,4.583,2
1,0.015918,382.5891,2.15,305.0,6337.0,1.239,1.019,4.261,2
1,0.027389,392.601892,2.25,204.0,5307.0,0.753,0.843,4.605,2
1,0.029827,260.446151,25.39,608.0,4845.0,7.796,1.748,2.897,2
1,0.020983,87.487573,1.87,377.0,5774.0,0.818,0.907,4.567,2
1,0.007296,11.9451376,3.32,1337.0,5094.0,4.163,1.517,3.38,2
1,0.017367,277.13367,1.84,307.0,6461.0,0.971,1.025,4.474,2
1,0.007408,5.0487451,0.67,922.0,5450.0,0.83,0.939,4.573,2
1,0.030306,122.11555,2.96,351.0,5592.0,0.894,0.764,4.418,2
1,0.019945,225.48805,1.7,267.0,5663.0,0.782,0.847,4.579,2
1,0.008083,578.88761,1.69,315.0,6180.0,1.917,1.185,3.946,2
1,0.015155,218.771117,250.2,1997.0,3297.0,151.184,1.436,0.236,2
1,0.043832,277.25118,5.02,304.0,6046.0,1.048,0.91,4.357,2
1,0.284515,67.17662686,9.66,179.0,3391.0,0.311,0.304,4.936,2
1,0.028296,359.33831,2.33,216.0,5316.0,0.753,0.715,4.539,2
1,0.029106,0.933745798,3.45,2097.0,6367.0,1.087,1.131,4.419,2
1,0.009232,293.38641,1.35,347.0,6392.0,1.34,1.067,4.213,2
1,0.023494,66.716453,2.2,402.0,5447.0,0.859,0.864,4.506,2
1,0.017559,34.57371851,0.42,199.0,3374.0,0.218,0.202,5.066,2
1,0.019303,54.75388384,2.21,521.0,6242.0,1.047,1.104,4.442,2
1,0.03089,189.183958,3.31,312.0,5573.0,0.981,0.845,4.382,2
1,0.030468,495.662346,2.73,207.0,5515.0,0.82,0.791,4.509,2
1,0.007937,7.7529342,0.93,1002.0,5975.0,1.072,0.907,4.335,2
1,0.019676,254.336707,13.97,586.0,5193.0,6.502,2.018,3.117,2
1,0.014583,490.63941,7.67,412.0,5037.0,4.817,1.513,3.252,2
1,0.015518,331.55459,1.36,240.0,5762.0,0.801,0.892,4.576,2
1,0.012108,425.64971,1.58,281.0,6067.0,1.195,0.934,4.253,2
1,0.010265,395.13138,0.97,208.0,5060.0,0.869,0.856,4.493,2
1,0.00842,0.770658979,0.68,1548.0,5058.0,0.739,0.827,4.61,2
1,0.006618,4.6318914,0.64,1060.0,5926.0,0.887,0.978,4.532,2
1,0.026624,362.13187,2.23,208.0,5176.0,0.766,0.79,4.567,2
1,0.009501,29.4856392,1.46,793.0,6870.0,1.407,1.337,4.266,2
1,0.014576,3.65034525,0.72,578.0,3704.0,0.45,0.463,4.797,2
1,0.011749,43.9438891,1.12,505.0,6008.0,0.875,0.961,4.537,2
1,0.010221,309.191789,1.96,383.0,6299.0,1.754,1.095,3.99,2
1,0.009579,400.11482,0.95,226.0,5547.0,0.911,1.005,4.521,2
1,0.020414,377.67241,1.37,187.0,5031.0,0.615,0.608,4.644,2
1,0.017318,242.0367,2.11,323.0,6086.0,1.116,1.037,4.36,2
1,0.011277,502.25648,1.03,215.0,5637.0,0.833,0.73,4.46,2
1,0.010138,10.7781558,1.24,942.0,6386.0,1.123,1.161,4.402,2
1,0.038788,384.37706,50.93,676.0,4859.0,12.023,1.594,2.481,2
1,0.022799,302.34971,1.98,208.0,4829.0,0.794,0.843,4.564,2
1,0.006322,9.4609418,0.54,767.0,5485.0,0.788,0.716,4.5,2
1,0.016636,402.27493,1.73,262.0,6299.0,0.95,1.008,4.486,2
1,0.02176,22.6432436,2.12,624.0,5880.0,0.891,0.949,4.516,2
1,0.008649,275.5603,2.33,437.0,5989.0,2.467,1.289,3.764,2
1,0.01702,188.881049,1.86,330.0,6077.0,0.999,1.077,4.471,2
1,0.014816,379.67276,1.33,247.0,6156.0,0.824,0.906,4.563,2
1,0.014366,278.38935,6.81,464.0,4951.0,4.342,1.537,3.349,2
1,0.009353,7.8687123,1.73,1323.0,6738.0,1.692,1.351,4.109,2
1,0.010162,9.9105786,1.19,922.0,6214.0,1.076,1.169,4.442,2
1,0.01559,43.9088053,7.33,885.0,5216.0,4.303,1.703,3.402,2
1,0.025568,364.98242,3.12,293.0,6429.0,1.116,1.152,4.404,2
1,0.018404,280.55544,2.17,308.0,6292.0,1.078,1.129,4.426,2
1,0.007846,4.40660737,0.86,1152.0,6063.0,1.001,1.079,4.47,2
2,0.017844,353.01861,2.25,301.0,6450.0,1.155,1.183,4.386,2
1,0.67395,370.98253,119.96,338.0,6028.0,1.63,0.999,4.013,2
1,0.02127,338.00692,2.09,249.0,5741.0,0.898,0.934,4.502,2
1,0.010304,432.42787,1.14,259.0,6263.0,1.009,1.068,4.46,2
1,0.007686,1.001916708,0.62,1545.0,5521.0,0.734,0.821,4.613,2
1,0.011096,0.862329309,1.09,1825.0,5806.0,0.899,0.996,4.528,2
1,0.014757,432.96905,1.43,219.0,5580.0,0.886,0.989,4.538,2
1,0.019654,372.15035,1.74,232.0,5769.0,0.812,0.9,4.57,2
1,0.021319,405.35457,2.11,232.0,5650.0,0.906,0.92,4.487,2
1,0.013265,9.4640413,1.28,839.0,5968.0,0.881,0.97,4.534,2
1,0.043549,389.875816,3.76,207.0,5289.0,0.79,0.886,4.588,2
1,0.024721,385.858683,3.23,300.0,6551.0,1.195,1.215,4.367,2
1,0.005586,0.757261281,0.58,1908.0,5651.0,0.953,0.998,4.479,2
1,0.293859,367.0896,35.3,281.0,6268.0,1.1,1.188,4.429,2
1,0.020354,66.67305,2.64,542.0,6592.0,1.19,1.211,4.369,2
1,0.007668,295.06066,0.64,233.0,5332.0,0.762,0.708,4.524,2
1,0.036001,191.03728,3.54,286.0,5440.0,0.901,0.931,4.497,2
1,0.010631,71.10684,1.42,523.0,6339.0,1.224,1.129,4.315,2
1,0.015796,77.177672,1.29,327.0,4840.0,0.749,0.727,4.551,2
1,0.406837,0.805941833,29.85,1498.0,5022.0,0.672,0.651,4.597,2
1,0.008249,8.2766028,2.48,1623.0,6787.0,2.753,1.596,3.762,2
1,0.006941,185.97534,2.76,688.0,7365.0,3.638,2.049,3.628,2
1,0.005785,5.8877038,0.6,1026.0,6065.0,0.947,1.022,4.495,2
1,0.013873,1.98514635,1.28,1299.0,5581.0,0.845,0.946,4.559,2
1,0.011488,5.82561701,1.21,1037.0,5999.0,0.967,0.979,4.459,2
1,0.01597,419.2615,1.7,256.0,5979.0,0.975,0.83,4.379,2
1,0.025526,141.400279,41.55,945.0,4936.0,14.907,3.295,2.609,2
1,0.194908,229.957537,43.78,444.0,6419.0,2.057,1.465,3.978,2
1,0.006856,7.2681817,1.66,1444.0,6297.0,2.219,1.398,3.89,2
1,0.031308,376.37989,3.26,265.0,6231.0,0.955,1.025,4.488,2
1,0.039795,367.947848,3.72,228.0,5570.0,0.855,0.971,4.561,2
1,0.006379,1.73984941,0.72,1608.0,6119.0,1.031,1.075,4.444,2
1,0.02259,333.486169,19.3,557.0,4989.0,7.824,2.19,2.992,2
