Number of Planets,Planet-Star Radius Ratio,Orbit Period (Days),Planet Radius (Earth),Equalibrium Temp (K),Star Temp (K),Star Radius,Star Mass,Star Surface Gravity,Status
1,0.250431,1.353771892,430.99,4903.0,4283.0,15.76,0.931,2.012,0
1,0.258011,18.95491633,71.39,1139.0,6362.0,2.534,1.352,3.761,0
1,0.219949,4.348866254,2436.69,6421.0,3598.0,101.451,1.679,0.65,0
1,0.321419,47.93094546,68.02,905.0,8214.0,1.938,1.737,4.104,0
1,0.005126,3.99751422,2.98,2203.0,5066.0,5.324,1.372,3.122,0
1,0.022007,1.592633181,1.56,1053.0,4506.0,0.651,0.654,4.626,0
4,0.021839,17.02902786,2.54,755.0,5839.0,1.067,0.881,4.327,1
4,0.014341,6.84619236,1.67,1022.0,5839.0,1.067,0.881,4.327,1
4,0.02055,67.8321638,2.39,476.0,5839.0,1.067,0.881,4.327,1
4,0.020505,43.1312147,2.39,554.0,5839.0,1.067,0.881,4.327,1
2,0.012766,1.224866441,1.54,1741.0,5553.0,1.107,0.933,4.32,1
1,0.021892,37.8102649,2.33,566.0,6085.0,0.973,0.976,4.451,1
2,0.018556,25.93406406,2.48,695.0,5952.0,1.225,1.059,4.287,1
2,0.020442,83.4463485,2.73,471.0,5952.0,1.225,1.059,4.287,1
1,0.216054,7.04710032,25.2,986.0,5766.0,1.068,0.96,4.363,0
1,0.014939,12.99204853,2.03,866.0,5765.0,1.242,0.968,4.236,1
1,0.082423,11.11620211,8.96,853.0,6122.0,0.996,1.07,4.471,0
1,0.051164,1.922861499,5.09,1392.0,5778.0,0.911,1.028,4.531,0
1,0.316337,0.635445336,19.0,1177.0,3920.0,0.55,0.554,4.7,0
1,0.319369,1.665784138,97.27,2636.0,6261.0,2.789,1.378,3.686,0
1,0.366484,55.6639167,34.14,434.0,5587.0,0.853,0.894,4.528,0
4,0.049363,52.09081627,7.14,592.0,6198.0,1.324,1.101,4.237,1
2,0.039041,7.1548608,7.41,1482.0,7443.0,1.739,1.616,4.166,0
1,0.025717,4.28746668,2.29,942.0,5296.0,0.815,0.911,4.576,1
1,0.014608,2.002779769,1.42,1311.0,5346.0,0.892,0.799,4.44,0
2,0.020743,8.18739443,1.92,782.0,5251.0,0.849,0.821,4.494,1
2,0.018858,76.0498163,1.75,372.0,5251.0,0.849,0.821,4.494,1
2,0.01238,3.341799486,1.67,1356.0,5873.0,1.235,1.092,4.293,1
1,0.008278,3.3226948,15.33,3859.0,5234.0,16.959,2.698,2.41,0
1,0.285292,36.97708808,38.6,602.0,5589.0,1.239,0.873,4.193,0
1,0.127275,1.851409163,20.42,2154.0,7117.0,1.469,1.18,4.176,0
1,0.005894,1.303859704,0.98,2393.0,6802.0,1.521,1.069,4.103,0
1,0.335735,145.5624926,40.15,387.0,6148.0,1.095,0.969,4.346,0
1,0.015686,3.749105745,1.68,1160.0,5751.0,0.983,0.987,4.447,1
1,0.011202,11.08956602,3.51,1422.0,6353.0,2.867,1.497,3.698,1
2,0.006839,7.24476126,0.65,837.0,5370.0,0.874,0.869,4.494,0
3,0.033251,8.70798309,2.01,543.0,4362.0,0.554,0.59,4.722,1
3,0.020401,4.17634276,1.23,694.0,4362.0,0.554,0.59,4.722,1
4,0.025079,27.40229859,3.63,734.0,6198.0,1.324,1.101,4.237,1
1,0.012917,3.179267286,1.21,1101.0,5511.0,0.857,0.96,4.554,1
2,0.025572,10.38122447,2.18,672.0,5095.0,0.78,0.816,4.566,1
2,0.033128,24.5709023,2.82,505.0,5095.0,0.78,0.816,4.566,1
4,0.173832,81.221876,16.59,385.0,5619.0,0.874,0.956,4.536,0
4,0.030636,0.817026268,2.92,1784.0,5619.0,0.874,0.956,4.536,0
1,0.081878,3.024092505,12.14,1489.0,6063.0,1.358,1.227,4.261,1
1,0.292493,5.670155713,5.85,341.0,3337.0,0.183,0.164,5.126,0
1,0.010229,1.022678654,1.14,1734.0,5366.0,1.02,0.875,4.363,1
4,0.0187,12.10968709,2.98,1005.0,6021.0,1.458,0.96,4.093,1
4,0.010702,4.75796103,1.7,1372.0,6021.0,1.458,0.96,4.093,1
4,0.018577,20.4972755,2.96,843.0,6021.0,1.458,0.96,4.093,1
2,0.006462,13.55480534,0.62,679.0,5370.0,0.874,0.869,4.494,0
1,0.233128,29.74454668,20.06,455.0,4889.0,0.788,0.839,4.569,0
1,0.470267,14.15402428,53.25,777.0,5850.0,1.037,0.994,4.404,0
1,0.353039,0.844786082,35.27,1864.0,5705.0,0.915,0.865,4.452,0
1,0.314173,0.848483947,32.11,1908.0,5941.0,0.936,1.019,4.504,0
1,0.320114,11.99097576,37.47,880.0,6110.0,1.072,0.944,4.352,0
1,0.029542,53.5292702,2.28,348.0,4736.0,0.708,0.791,4.624,1
1,0.214695,0.393726813,24.17,2705.0,6277.0,1.031,1.085,4.449,0
1,0.021901,2.757584622,1.01,615.0,3683.0,0.424,0.454,4.84,1
1,0.017601,0.928310036,1.16,1115.0,4109.0,0.602,0.621,4.672,1
4,0.023452,13.48457668,3.39,929.0,6198.0,1.324,1.101,4.237,1
3,0.03477,31.8841473,3.7,563.0,5779.0,0.974,1.037,4.477,1
1,0.150573,67.69213907,175.98,1173.0,5355.0,10.703,2.372,2.754,0
1,0.015945,12.06222962,1.62,750.0,5547.0,0.933,0.897,4.451,1
2,0.018094,9.93146307,2.41,931.0,5782.0,1.22,1.035,4.28,1
3,0.018296,21.85362905,1.75,618.0,5830.0,0.876,0.97,4.54,1
4,0.010952,8.19345065,1.74,1144.0,6021.0,1.458,0.96,4.093,1
1,0.033104,19.97867,6.85,1351.0,9651.0,1.895,2.219,4.229,0
1,0.019015,41.8059544,2.02,533.0,5907.0,0.973,0.961,4.445,1
1,0.008928,15.45158184,2.02,1285.0,7839.0,2.069,1.878,4.08,0
1,0.590496,89.69816853,102.08,554.0,6214.0,1.583,0.959,4.021,0
1,0.414215,1.187352427,67.35,2251.0,6424.0,1.489,1.243,4.186,0
1,0.294213,3.012476582,65.25,2371.0,8601.0,2.031,2.063,4.137,0
3,0.019376,4.77800306,1.85,932.0,5192.0,0.873,0.856,4.489,1
1,0.052382,7.814839231,5.33,903.0,5887.0,0.931,0.998,4.499,0
2,0.03286,29.7452499,3.6,557.0,5334.0,1.004,0.865,4.372,0
3,0.022482,5.32667299,2.26,1007.0,5831.0,0.921,1.016,4.517,1
1,0.314771,0.741057213,26.67,1730.0,5496.0,0.776,0.869,4.592,0
1,0.246924,2.988085455,21.81,1101.0,5497.0,0.809,0.907,4.577,0
1,0.286516,2.783883492,67.17,1934.0,6028.0,2.147,1.148,3.835,0
1,0.261231,0.393727296,23.05,2216.0,5628.0,0.808,0.903,4.575,0
1,0.033266,8.17242644,3.29,858.0,5705.0,0.905,0.943,4.499,1
3,0.015111,13.0607936,1.45,734.0,5830.0,0.876,0.97,4.54,1
1,0.256824,25.9518461,22.32,521.0,5372.0,0.796,0.892,4.584,0
1,0.30359,25.9518536,24.6,494.0,5198.0,0.742,0.813,4.604,0
1,0.043076,5.68628739,4.5,1059.0,6052.0,0.956,0.923,4.442,0
1,0.112808,15.66388695,27.36,1060.0,5996.0,2.221,1.43,3.901,0
1,0.150191,4.020628573,16.94,1232.0,6210.0,1.033,1.093,4.45,0
1,0.333723,185.0228822,49.82,379.0,6025.0,1.367,1.18,4.237,0
1,0.043891,2.897432135,14.35,2170.0,5970.0,2.994,1.359,3.619,0
2,0.030316,8.70420525,2.86,748.0,5074.0,0.863,0.809,4.474,1
3,0.013795,8.1280933,1.39,875.0,5831.0,0.921,1.016,4.517,1
1,0.012716,0.974868896,1.16,1612.0,5487.0,0.832,0.924,4.563,1
1,0.015988,4.89721006,1.48,904.0,5093.0,0.847,0.794,4.483,1
1,0.206038,2.757794163,20.05,1231.0,5747.0,0.891,0.948,4.514,0
2,0.111651,1.914158508,13.63,1646.0,6289.0,1.118,1.164,4.407,0
3,0.019666,3.98216698,3.32,1374.0,5570.0,1.548,1.019,4.066,0
1,0.215255,0.643794198,19.51,2011.0,5958.0,0.83,0.917,4.561,0
4,0.023572,16.08832318,3.42,875.0,6157.0,1.33,1.08,4.224,1
4,0.015115,10.30067919,2.2,1015.0,6157.0,1.33,1.08,4.224,1
4,0.020763,35.6757453,3.02,671.0,6157.0,1.33,1.08,4.224,1
1,0.273088,161.7883271,36.14,375.0,6018.0,1.212,1.142,4.327,0
2,0.032537,16.56806842,2.54,548.0,4987.0,0.716,0.749,4.602,1
2,0.027927,47.3329299,2.18,386.0,4987.0,0.716,0.749,4.602,1
1,0.00864,0.856895349,0.82,1881.0,6021.0,0.873,0.958,4.537,0
2,0.016213,40.8065333,3.71,772.0,6207.0,2.097,1.472,3.963,1
2,0.016558,2.46697039,1.56,1139.0,5074.0,0.863,0.809,4.474,1
3,0.0211,6.61836309,2.98,1066.0,5529.0,1.294,0.947,4.19,1
3,0.033622,107.7214092,4.75,421.0,5529.0,1.294,0.947,4.19,1
1,0.390092,5.251916208,37.15,952.0,5542.0,0.872,0.919,4.52,0
3,0.027629,9.673958488,2.63,736.0,5192.0,0.873,0.856,4.489,1
2,0.35047,100.3039228,29.55,313.0,5055.0,0.772,0.8,4.566,0
1,0.29077,0.986620248,43.98,2308.0,6243.0,1.385,1.049,4.176,0
3,0.025658,14.12847677,2.73,739.0,5779.0,0.974,1.037,4.477,1
3,0.038915,48.6478543,4.14,489.0,5779.0,0.974,1.037,4.477,1
1,0.01755,8.39842977,2.0,984.0,6309.0,1.044,1.096,4.441,1
1,0.017995,8.63847391,5.99,1419.0,5684.0,3.046,1.536,3.657,1
2,0.014948,140.10765,3.42,511.0,6207.0,2.097,1.472,3.963,1
1,0.010446,3.4815917,1.17,1156.0,5405.0,1.022,0.902,4.374,1
1,0.151129,8.360616221,40.35,1263.0,5463.0,2.445,1.343,3.79,0
1,0.047309,1.838514968,4.86,1426.0,5751.0,0.94,1.038,4.508,0
1,0.060738,35.61760233,5.17,456.0,5123.0,0.779,0.737,4.523,1
1,0.013798,1.09206833,1.29,1611.0,5639.0,0.859,0.959,4.551,0
1,0.02174,10.12805158,1.95,767.0,5676.0,0.82,0.865,4.548,1
1,0.009463,1.613001111,1.25,1680.0,5580.0,1.205,0.886,4.223,0
1,0.102677,3.770551475,12.05,1302.0,6322.0,1.075,1.124,4.426,1
1,0.073911,1.343767797,18.66,2654.0,6324.0,2.312,1.23,3.8,0
1,0.290396,29.12436474,15.25,356.0,4457.0,0.481,0.494,4.767,0
1,0.356333,31.82814583,35.8,564.0,5908.0,0.92,0.993,4.507,0
1,0.024717,3.629442796,3.28,1434.0,6506.0,1.217,1.171,4.336,0
1,0.283769,0.553261874,97.36,3689.0,5679.0,3.142,1.325,3.565,0
1,0.023129,5.72812616,1.38,569.0,3968.0,0.548,0.567,4.714,1
1,0.018377,3.75574267,1.58,977.0,5311.0,0.788,0.884,4.588,1
1,0.028601,7.44042933,2.74,883.0,5815.0,0.877,0.973,4.54,0
3,0.042884,6.581477136,4.56,881.0,5188.0,0.973,0.868,4.4,1
2,0.076351,24.66919273,77.76,1485.0,5313.0,9.327,2.736,2.936,1
3,0.025814,2.382652873,2.74,1237.0,5188.0,0.973,0.868,4.4,1
3,0.050261,24.66461416,5.34,567.0,5188.0,0.973,0.868,4.4,1
1,0.033306,11.51517167,2.9,657.0,5177.0,0.798,0.91,4.59,1
3,0.042627,7.641567589,4.91,899.0,5356.0,1.055,0.882,4.338,1
1,0.337572,30.6113932,19.68,317.0,3900.0,0.534,0.555,4.727,0
1,0.01917,7.40742502,2.01,938.0,5922.0,0.961,1.002,4.474,1
1,0.173539,569.934135,38.98,296.0,5367.0,2.057,0.935,3.783,0
1,0.014236,5.09246539,1.17,844.0,5037.0,0.751,0.727,4.547,0
1,0.016876,1.103971357,1.37,1471.0,5409.0,0.746,0.835,4.609,0
2,0.038633,10.91610834,3.93,758.0,5575.0,0.932,1.051,4.521,1
3,0.032813,3.353732008,1.65,615.0,3789.0,0.46,0.467,4.781,1
3,0.040795,6.877446033,2.05,484.0,3789.0,0.46,0.467,4.781,1
3,0.037174,28.46464804,1.87,301.0,3789.0,0.46,0.467,4.781,1
1,0.286276,0.293630085,26.35,2503.0,5665.0,0.843,0.928,4.554,0
3,0.02097,42.89645024,2.0,448.0,5192.0,0.873,0.856,4.489,1
1,0.016528,2.44199803,1.44,1282.0,5970.0,0.796,0.847,4.564,0
1,0.017457,7.09712124,0.74,425.0,3569.0,0.389,0.4,4.861,1
1,0.008932,2.6827683,1.19,1551.0,6180.0,1.223,0.997,4.262,0
1,0.024764,3.601465336,2.31,996.0,5052.0,0.855,0.805,4.48,1
1,0.047945,3.108251172,4.43,1096.0,5330.0,0.847,0.819,4.495,0
3,0.021322,25.8474958,2.4,672.0,6297.0,1.031,1.084,4.448,1
3,0.023993,40.715561,2.7,578.0,6297.0,1.031,1.084,4.448,1
1,0.042256,20.42720701,4.42,674.0,6014.0,0.958,1.043,4.494,0
1,0.202041,6.198273591,19.81,985.0,6038.0,0.898,0.982,4.524,0
1,0.038794,1.023471798,3.78,1727.0,5741.0,0.893,0.901,4.491,0
1,0.229228,0.51872711,19.07,1965.0,5572.0,0.762,0.853,4.597,0
1,0.037282,17.31711739,2.04,454.0,4719.0,0.502,0.52,4.753,1
3,0.021623,9.42889884,4.39,1163.0,5897.0,1.86,1.204,3.98,1
1,0.016192,1.096583368,1.35,1474.0,5222.0,0.763,0.717,4.528,0
4,0.013587,1.196548464,1.25,1414.0,4999.0,0.843,0.8,4.49,1
2,0.013423,11.47609015,2.07,984.0,6071.0,1.41,1.156,4.202,1
2,0.011085,25.2630467,1.71,756.0,6071.0,1.41,1.156,4.202,1
1,0.007964,0.677374687,0.9,2099.0,5718.0,1.037,0.974,4.395,1
5,0.013143,10.43547031,1.22,759.0,5528.0,0.853,0.838,4.499,1
5,0.010073,7.41084314,0.94,850.0,5528.0,0.853,0.838,4.499,1
1,0.036375,28.59914031,1.83,298.0,3755.0,0.461,0.47,4.781,1
1,0.028979,24.58716355,2.37,530.0,5474.0,0.749,0.831,4.605,1
1,0.112571,34.19360031,21.95,778.0,6129.0,1.786,1.14,3.991,0
1,0.032795,12.53248222,3.24,775.0,5997.0,0.904,0.991,4.522,1
2,0.043296,13.19720694,4.18,642.0,4954.0,0.885,0.827,4.462,1
3,0.05159,14.85890852,5.94,720.0,5356.0,1.055,0.882,4.338,1
3,0.011602,4.08897299,2.36,1537.0,5897.0,1.86,1.204,3.98,1
1,0.035102,2.866680334,2.93,1045.0,5238.0,0.764,0.854,4.598,0
1,0.030722,17.44486016,3.24,679.0,5568.0,0.966,0.882,4.413,1
1,0.163795,8.30697421,37.99,1246.0,5300.0,2.124,0.804,3.69,0
2,0.016434,7.33685101,1.52,875.0,5795.0,0.848,0.938,4.554,1
1,0.052355,22.65117451,7.62,855.0,6968.0,1.333,1.333,4.31,0
1,0.012855,1.204274435,1.19,1564.0,5668.0,0.849,0.938,4.552,0
1,0.016108,7.71790675,0.9,502.0,3975.0,0.509,0.535,4.753,1
1,0.019867,27.6652847,2.21,641.0,6036.0,1.017,0.939,4.396,1
1,0.298025,0.948950734,36.87,2103.0,6307.0,1.133,1.152,4.391,0
1,0.028038,14.55730897,4.32,879.0,5774.0,1.412,1.048,4.159,1
1,0.27118,4.722254104,14.45,557.0,3801.0,0.488,0.517,4.776,0
1,0.499997,0.635069939,57.77,2351.0,6340.0,1.058,1.106,4.434,0
1,0.326591,0.933746515,25.54,1508.0,5252.0,0.716,0.737,4.596,0
1,0.062711,1.872421727,5.65,1298.0,5337.0,0.825,0.76,4.486,0
2,0.031582,33.6528474,3.05,470.0,4954.0,0.885,0.827,4.462,1
5,0.035599,5.90127815,1.94,514.0,3731.0,0.498,0.509,4.75,1
5,0.0337,8.75209691,1.83,451.0,3731.0,0.498,0.509,4.75,1
5,0.039959,22.78078241,2.17,328.0,3731.0,0.498,0.509,4.75,1
5,0.022623,2.896005211,1.23,652.0,3731.0,0.498,0.509,4.75,1
5,0.027073,0.742957911,1.47,1026.0,3731.0,0.498,0.509,4.75,1
1,0.283169,54.35635067,38.81,566.0,6161.0,1.255,1.095,4.281,0
1,0.242745,0.54624855,18.93,1837.0,5414.0,0.714,0.792,4.625,0
2,0.028791,18.82744023,2.7,632.0,5687.0,0.86,0.93,4.538,1
1,0.025159,8.4120069,1.71,590.0,4502.0,0.621,0.662,4.668,0
1,0.026906,5.747711909,1.86,641.0,4252.0,0.632,0.637,4.64,1
3,0.017643,3.504691252,2.03,1165.0,5356.0,1.055,0.882,4.338,1
1,0.349278,0.995861402,26.93,1477.0,5286.0,0.706,0.731,4.604,0
2,0.083303,86.67856052,9.83,434.0,5822.0,1.081,0.957,4.351,1
2,0.043209,12.21828097,5.1,835.0,5822.0,1.081,0.957,4.351,1
1,0.369981,8.387210055,72.52,1211.0,6089.0,1.795,1.299,4.044,0
1,0.082932,15.2384539,9.84,829.0,6384.0,1.086,1.129,4.419,0
1,0.284068,0.413334492,31.52,2509.0,5973.0,1.016,1.099,4.465,0
1,0.317424,0.93374614,149.71,3303.0,5438.0,4.319,1.807,3.424,0
1,0.018468,6.47179275,2.08,1075.0,6341.0,1.033,1.083,4.446,0
1,0.056124,64.617518,5.4,383.0,5043.0,0.881,0.834,4.47,1
1,0.034865,13.21409607,2.77,629.0,5333.0,0.728,0.813,4.62,1
3,0.017666,6.05729966,1.94,947.0,5334.0,1.004,0.865,4.372,1
1,0.046303,3.584101048,4.66,1131.0,5739.0,0.922,1.021,4.518,1
1,0.064717,1.763587535,21.42,3559.0,9107.0,3.031,2.466,3.867,1
1,0.074468,5.014234733,10.63,1308.0,6490.0,1.307,1.304,4.32,1
2,0.031988,8.11528727,3.1,879.0,5926.0,0.887,0.978,4.532,1
2,0.031099,36.9250409,3.01,530.0,5926.0,0.887,0.978,4.532,1
1,0.209206,37.4783492,10.05,262.0,3687.0,0.44,0.459,4.813,0
1,0.182422,8.09695764,34.0,1197.0,5949.0,1.707,1.122,4.024,0
1,0.02967,32.3122867,4.84,699.0,5821.0,1.494,1.043,4.108,1
1,0.020371,9.22961384,2.79,1021.0,6320.0,1.252,1.273,4.347,1
1,0.015571,14.5598556,1.64,758.0,5959.0,0.966,0.983,4.46,1
1,0.036246,4.176254191,3.07,876.0,4957.0,0.776,0.867,4.594,1
1,0.223797,0.528755447,47.75,3271.0,6151.0,1.954,1.158,3.92,0
1,0.025279,6.10027621,2.59,990.0,5957.0,0.937,1.026,4.506,1
1,0.025025,10.9110487,2.36,786.0,5903.0,0.864,0.955,4.546,0
2,0.025693,8.408878137,2.28,809.0,5551.0,0.812,0.776,4.508,1
3,0.021998,10.93725572,2.41,777.0,5334.0,1.004,0.865,4.372,1
3,0.013899,2.97136658,1.52,1200.0,5334.0,1.004,0.865,4.372,1
1,0.027275,158.6850022,3.08,350.0,5751.0,1.034,0.852,4.34,1
2,0.01755,2.936527336,1.92,1209.0,5359.0,1.002,0.867,4.375,1
1,0.021176,7.03902016,2.45,1051.0,6321.0,1.058,1.108,4.434,1
1,0.041502,8.360870704,3.67,690.0,4743.0,0.81,0.786,4.516,1
1,0.29153,3.14051153,31.01,1306.0,6108.0,0.974,0.959,4.443,0
1,0.032165,21.76129812,2.53,486.0,4859.0,0.72,0.781,4.612,1
1,0.182308,12.71379418,2.31,181.0,2661.0,0.116,0.094,5.283,0
1,0.181231,15.80110003,15.61,614.0,5383.0,0.789,0.885,4.587,0
1,3.315613,1.739428983,268.65,1268.0,5415.0,0.742,0.806,4.603,0
1,0.081026,1.217266418,14.49,2378.0,6631.0,1.638,1.366,4.145,0
1,0.118835,19.56309252,23.76,965.0,6208.0,1.831,1.112,3.959,0
1,0.060156,3.7228551,5.67,1118.0,5873.0,0.863,0.954,4.547,0
1,0.125795,48.93786896,24.19,764.0,7066.0,1.761,1.406,4.094,0
1,0.225166,5.48990788,23.6,1039.0,5982.0,0.96,1.047,4.493,0
1,0.061844,161.5278347,8.19,366.0,5778.0,1.213,1.033,4.285,1
1,0.018735,0.73093905,1.45,1488.0,4768.0,0.711,0.714,4.588,0
2,0.020993,11.39102358,1.67,618.0,4983.0,0.728,0.836,4.617,1
4,0.030411,12.33343853,4.12,915.0,5896.0,1.24,0.884,4.197,1
2,0.018282,8.01500821,2.0,865.0,5359.0,1.002,0.867,4.375,1
1,0.24661,0.933749941,12.93,919.0,3682.0,0.48,0.512,4.786,0
2,0.025075,7.053934488,2.36,840.0,5357.0,0.863,0.854,4.498,1
2,0.007235,4.29263699,0.68,991.0,5357.0,0.863,0.854,4.498,1
1,0.025638,7.6746614,2.8,957.0,6063.0,1.001,1.079,4.47,1
1,0.015329,0.445275074,1.21,1950.0,5346.0,0.725,0.81,4.621,0
3,0.048039,1.213770423,0.78,525.0,3292.0,0.148,0.132,5.215,1
3,0.046729,0.453287416,0.76,729.0,3292.0,0.148,0.132,5.215,1
1,0.099512,10.81013273,13.95,985.0,6211.0,1.284,1.114,4.269,0
3,0.040715,1.865114193,0.66,455.0,3292.0,0.148,0.132,5.215,1
1,0.08215,3.273699006,22.36,3060.0,10816.0,2.493,2.76,4.086,0
1,0.458805,7.047103499,51.86,955.0,5730.0,1.035,1.018,4.417,0
1,0.315234,0.530300102,35.73,2410.0,6184.0,1.038,1.1,4.448,0
1,0.315181,1.073917869,33.01,1794.0,5962.0,0.959,1.011,4.479,0
1,0.277993,4.206096814,32.66,1252.0,6306.0,1.076,1.126,4.426,0
1,0.082732,19.56313723,9.73,706.0,5766.0,1.077,0.952,4.352,0
2,0.0882,2.227718792,8.88,1400.0,6038.0,0.922,1.0,4.508,0
1,0.380366,0.591914504,27.21,1646.0,5122.0,0.655,0.713,4.659,0
3,0.034299,36.7704935,2.83,437.0,5142.0,0.755,0.84,4.602,1
3,0.028129,14.58932429,2.32,594.0,5142.0,0.755,0.84,4.602,1
1,0.033448,59.8780258,2.19,273.0,4016.0,0.599,0.595,4.658,1
3,0.06521,74.92768653,6.39,409.0,5618.0,0.897,0.846,4.46,1
2,0.02652,2.613020421,1.5,713.0,3883.0,0.517,0.516,4.725,1
1,0.023395,0.927859786,1.79,1361.0,4815.0,0.699,0.799,4.631,1
1,0.044194,205.912735,4.68,298.0,5644.0,0.969,0.981,4.457,1
3,0.01039,7.10695741,1.72,1157.0,5761.0,1.518,1.036,4.091,1
2,0.014957,2.1395563,1.76,1425.0,5534.0,1.08,0.926,4.338,1
2,0.025102,4.807103254,2.96,1088.0,5534.0,1.08,0.926,4.338,1
2,0.024433,21.4054422,11.64,1087.0,4838.0,4.361,1.381,3.299,1
2,0.011923,10.5007712,5.68,1378.0,4838.0,4.361,1.381,3.299,1
2,0.014432,2.633852528,1.38,1131.0,5114.0,0.878,0.817,4.463,1
2,0.01265,6.18670882,1.21,851.0,5114.0,0.878,0.817,4.463,1
4,0.013229,1.796320953,1.2,1367.0,5576.0,0.829,0.8,4.503,1
4,0.014245,3.468073,1.29,1098.0,5576.0,0.829,0.8,4.503,1
4,0.014481,5.9142668,1.31,919.0,5576.0,0.829,0.8,4.503,1
1,0.025312,14.00640392,3.11,807.0,5788.0,1.124,0.969,4.323,1
2,0.02022,3.546531809,2.18,1212.0,5993.0,0.986,1.093,4.489,1
2,0.018897,5.70070626,2.03,1035.0,5993.0,0.986,1.093,4.489,1
5,0.025636,20.8341497,2.26,563.0,5296.0,0.808,0.821,4.538,1
5,0.024103,7.0556584,2.13,808.0,5296.0,0.808,0.821,4.538,1
3,0.031572,10.47548084,2.11,540.0,4463.0,0.611,0.662,4.677,1
3,0.03117,22.92886314,2.08,416.0,4463.0,0.611,0.662,4.677,1
3,0.039418,77.4740991,2.63,277.0,4463.0,0.611,0.662,4.677,1
4,0.024611,6.88595222,2.68,946.0,5616.0,0.999,0.903,4.394,1
1,0.014604,3.125814002,1.88,1460.0,6358.0,1.181,1.125,4.346,0
1,0.02533,5.660669429,3.24,1115.0,5746.0,1.173,0.927,4.266,1
1,0.015724,10.80487163,1.71,857.0,6092.0,0.998,1.074,4.471,0
1,0.016377,13.71938426,1.98,864.0,6387.0,1.105,1.145,4.41,1
4,0.019962,29.2214959,1.81,539.0,5576.0,0.829,0.8,4.503,1
2,0.02861,44.8520997,3.35,513.0,5514.0,1.071,0.926,4.345,1
2,0.024633,20.34237838,2.88,667.0,5514.0,1.071,0.926,4.345,1
6,0.029761,118.3786735,3.4,376.0,5657.0,1.046,0.921,4.364,1
1,0.020294,23.58444746,3.0,730.0,5655.0,1.354,0.947,4.152,1
5,0.023868,11.97884409,2.11,678.0,5296.0,0.808,0.821,4.538,1
5,0.01657,3.71545593,1.46,1001.0,5296.0,0.808,0.821,4.538,1
5,0.014804,2.58083264,1.31,1130.0,5296.0,0.808,0.821,4.538,1
1,0.016766,1.487084251,1.6,1462.0,5650.0,0.876,0.993,4.551,0
2,0.029607,19.25404023,3.04,657.0,5798.0,0.941,1.038,4.507,1
4,0.014645,15.0549356,1.6,729.0,5616.0,0.999,0.903,4.394,1
4,0.011806,2.92721119,1.29,1258.0,5616.0,0.999,0.903,4.394,1
4,0.01626,38.2856338,1.77,534.0,5616.0,0.999,0.903,4.394,1
1,0.022635,19.80787763,2.08,624.0,5775.0,0.84,0.934,4.558,1
1,0.01386,2.343230566,1.18,1054.0,4798.0,0.782,0.761,4.533,1
1,0.141141,2.73987398,34.83,2113.0,6520.0,2.26,1.3,3.844,0
1,0.208621,5.801880653,19.91,964.0,5845.0,0.874,0.968,4.541,0
1,12.009302,85.34092607,1177.65,409.0,6004.0,0.898,0.978,4.522,0
2,0.41463,0.782045734,45.05,2070.0,6113.0,0.995,1.044,4.463,0
1,0.015702,10.1171684,3.07,1163.0,6306.0,1.792,1.399,4.077,1
2,0.022649,19.12947603,4.23,817.0,5372.0,1.71,1.084,4.007,1
1,0.023697,83.5781976,6.63,655.0,6056.0,2.562,1.468,3.788,1
2,0.014447,6.1469956,2.04,1164.0,6110.0,1.296,1.185,4.285,1
1,0.014601,0.522457732,1.52,2308.0,5991.0,0.954,0.956,4.459,0
2,0.03773,54.1558384,3.88,466.0,5798.0,0.941,1.038,4.507,1
1,0.078272,3.548465446,14.92,1640.0,6290.0,1.746,1.319,4.074,1
1,0.024835,11.1199028,2.08,649.0,5078.0,0.766,0.816,4.581,1
1,0.016679,0.567856484,1.55,1848.0,5073.0,0.853,0.806,4.483,1
1,0.372668,251.0597249,44.2,301.0,5714.0,1.086,0.94,4.34,0
1,0.194118,11.70219638,16.15,719.0,5758.0,0.762,0.848,4.596,0
2,0.022834,40.7150498,2.2,516.0,5968.0,0.881,0.97,4.534,1
2,0.022657,10.44635944,2.18,812.0,5968.0,0.881,0.97,4.534,1
3,0.013262,2.508553286,1.28,1278.0,5814.0,0.881,0.944,4.523,1
3,0.01723,13.75129636,1.66,725.0,5814.0,0.881,0.944,4.523,1
1,0.237819,0.885747456,269.98,4958.0,5487.0,10.396,2.581,2.816,0
1,0.320559,3.611541977,28.07,1005.0,5203.0,0.802,0.75,4.504,0
3,0.02196,8.041347775,1.29,507.0,3980.0,0.54,0.56,4.722,1
1,0.040316,5.082722475,4.4,1059.0,5780.0,1.0,1.0,4.438,0
1,0.325317,9.991625291,38.93,907.0,5874.0,1.096,0.954,4.338,0
1,0.01127,8.57504983,4.26,1374.0,4986.0,3.464,1.268,3.462,1
2,0.00812,7.64970832,1.43,1144.0,5855.0,1.613,1.266,4.125,1
6,0.016083,10.30401132,1.84,849.0,5657.0,1.046,0.921,4.364,1
1,0.601913,2.171827838,58.56,1311.0,5650.0,0.891,0.944,4.513,0
1,0.014736,3.016182013,2.25,1449.0,5611.0,1.4,0.995,4.144,1
1,0.019546,6.8833761,1.69,857.0,5679.0,0.794,0.886,4.581,1
1,0.015277,0.833980196,1.45,1816.0,5747.0,0.871,0.939,4.53,0
