Kepler_OI_Name,Number_of_Planets,Planet_Radius_Earth,Equalibrium_Temp_K,Orbit_Period_Days,Star_Radius_Sun,Star_Temp_K,Star_Mass_Sun,Star_Surface_Gravity,Planet_Star_Radius_Ratio,Status
K00150.02,2,2.32,538.0,28.5742692,0.812,5551.0,0.776,4.508,0.026109,1
K01170.01,1,1.84,839.0,7.34373964,0.762,5757.0,0.865,4.597,0.022075,1
K01171.01,1,35.74,2562.0,0.445277068,1.064,6167.0,1.149,4.444,0.307625,0
K00966.01,2,59.56,3000.0,0.379463865,1.783,5075.0,0.905,3.892,0.305894,0
K00967.01,1,23.6,860.0,9.88047978,0.917,6113.0,0.997,4.512,0.235723,0
K00968.01,1,5.06,2259.0,4.6484156,3.482,6980.0,1.671,3.577,0.013299,0
K00969.01,1,13.66,804.0,17.51201477,1.132,6224.0,0.998,4.33,0.110483,0
K01044.01,1,23.61,2073.0,0.525154153,0.846,5582.0,0.819,4.497,0.255581,0
K01045.01,1,27.85,1610.0,1.303861044,0.902,5758.0,0.887,4.475,0.282709,0
K01047.01,1,23.35,1312.0,2.55549176,0.901,5948.0,0.954,4.508,0.237273,0
K00014.01,1,403.59,2404.0,2.947376671,2.234,8090.0,1.828,4.002,1.654364,0
K00139.01,2,7.67,333.0,224.7789355,1.235,5873.0,1.092,4.293,0.056891,1
K01104.01,1,1.25,1372.0,0.890110752,0.711,4768.0,0.815,4.628,0.016162,0
K01105.01,1,7.47,1964.0,5.76573396,4.434,5772.0,1.657,3.364,0.015428,0
K01106.01,3,2.47,1037.0,7.42608123,1.176,6049.0,1.14,4.353,0.019228,1
K01106.02,3,1.62,803.0,15.9868932,1.176,6049.0,1.14,4.353,0.012587,1
K01107.01,1,17.12,1922.0,0.73094589,0.848,5901.0,0.938,4.553,0.184858,0
K01108.01,3,13.92,1171.0,18.92537246,4.885,4941.0,1.808,3.317,0.026104,1
K01172.01,1,3.22,2863.0,0.933749106,2.188,6215.0,1.233,3.849,0.013481,0
K01173.01,1,1.19,1572.0,2.037440623,1.015,6253.0,0.975,4.415,0.010693,0
K01175.01,3,1.78,688.0,31.5925809,1.487,5676.0,1.016,4.1,0.010989,1
K01176.01,1,8.78,753.0,1.97376085,0.503,3807.0,0.534,4.762,0.159864,1
K00133.01,1,7.48,1170.0,4.618767792,1.033,6013.0,0.938,4.381,0.066285,0
K00975.01,1,1.69,1784.0,2.785821236,1.733,6202.0,1.162,4.026,0.008919,1
K00976.01,1,78.54,737.0,52.56901867,1.717,7240.0,1.62,4.178,0.418905,0
K01048.01,1,14.71,684.0,3.411758679,0.561,3995.0,0.582,4.71,0.240197,0
K01049.01,1,1.45,2069.0,0.525426427,0.802,5791.0,0.889,4.575,0.016596,0
K01050.01,2,1.41,1331.0,1.269091415,0.766,5041.0,0.807,4.576,0.016909,1
K01050.02,2,1.36,1016.0,2.853133997,0.766,5041.0,0.807,4.576,0.016317,1
K01051.01,1,2.01,985.0,6.79685353,0.97,6061.0,1.05,4.486,0.019,1
K00146.01,1,67.37,1303.0,8.667822346,1.889,6266.0,1.089,3.923,0.326603,0
K01108.02,3,5.88,2740.0,1.475323222,4.885,4941.0,1.808,3.317,0.011027,1
K01108.03,3,7.62,1941.0,4.15246118,4.885,4941.0,1.808,3.317,0.01428,1
K01110.01,2,1.59,890.0,8.7348852,0.96,5982.0,1.047,4.493,0.015161,1
K01111.01,1,1.81,770.0,10.26547688,0.853,5699.0,0.95,4.553,0.019462,0
K01177.01,1,25.89,1027.0,3.305577989,0.707,5534.0,0.786,4.629,0.335281,0
K01178.01,1,16.91,1347.0,4.800653901,1.241,6715.0,1.256,4.347,0.124793,0
K01179.01,1,56.44,932.0,15.06649901,1.626,5751.0,1.028,4.028,0.317877,0
K01180.01,1,11.36,459.0,34.82008158,0.784,5114.0,0.746,4.522,0.132704,0
K01181.01,1,33.65,2090.0,0.651784374,1.061,5555.0,0.975,4.375,0.290399,0
K00977.01,1,430.99,4903.0,1.353771892,15.76,4283.0,0.931,2.012,0.250431,0
K00978.01,1,71.39,1139.0,18.95491633,2.534,6362.0,1.352,3.761,0.258011,0
K00979.01,1,2436.69,6421.0,4.348866254,101.451,3598.0,1.679,0.65,0.219949,0
K00980.01,1,68.02,905.0,47.93094546,1.938,8214.0,1.737,4.104,0.321419,0
K00981.01,1,2.98,2203.0,3.99751422,5.324,5066.0,1.372,3.122,0.005126,0
K00982.01,1,1.56,1053.0,1.592633181,0.651,4506.0,0.654,4.626,0.022007,0
K01052.01,4,2.54,755.0,17.02902786,1.067,5839.0,0.881,4.327,0.021839,1
K01052.02,4,1.67,1022.0,6.84619236,1.067,5839.0,0.881,4.327,0.014341,1
K01052.03,4,2.39,476.0,67.8321638,1.067,5839.0,0.881,4.327,0.02055,1
K01052.04,4,2.39,554.0,43.1312147,1.067,5839.0,0.881,4.327,0.020505,1
K01053.01,2,1.54,1741.0,1.224866441,1.107,5553.0,0.933,4.32,0.012766,1
K01112.01,1,2.33,566.0,37.8102649,0.973,6085.0,0.976,4.451,0.021892,1
K01113.01,2,2.48,695.0,25.93406406,1.225,5952.0,1.059,4.287,0.018556,1
K01113.02,2,2.73,471.0,83.4463485,1.225,5952.0,1.059,4.287,0.020442,1
K01114.01,1,25.2,986.0,7.04710032,1.068,5766.0,0.96,4.363,0.216054,0
K01115.01,1,2.03,866.0,12.99204853,1.242,5765.0,0.968,4.236,0.014939,1
K01182.01,1,8.96,853.0,11.11620211,0.996,6122.0,1.07,4.471,0.082423,0
K01183.01,1,5.09,1392.0,1.922861499,0.911,5778.0,1.028,4.531,0.051164,0
K01184.01,1,19.0,1177.0,0.635445336,0.55,3920.0,0.554,4.7,0.316337,0
K01185.01,1,97.27,2636.0,1.665784138,2.789,6261.0,1.378,3.686,0.319369,0
K01186.01,1,34.14,434.0,55.6639167,0.853,5587.0,0.894,4.528,0.366484,0
K00152.01,4,7.14,592.0,52.09081627,1.324,6198.0,1.101,4.237,0.049363,1
K00983.01,2,7.41,1482.0,7.1548608,1.739,7443.0,1.616,4.166,0.039041,0
K00984.01,1,2.29,942.0,4.28746668,0.815,5296.0,0.911,4.576,0.025717,1
K00985.01,1,1.42,1311.0,2.002779769,0.892,5346.0,0.799,4.44,0.014608,0
K00986.01,2,1.92,782.0,8.18739443,0.849,5251.0,0.821,4.494,0.020743,1
K00986.02,2,1.75,372.0,76.0498163,0.849,5251.0,0.821,4.494,0.018858,1
K00139.02,2,1.67,1356.0,3.341799486,1.235,5873.0,1.092,4.293,0.01238,1
K01054.01,1,15.33,3859.0,3.3226948,16.959,5234.0,2.698,2.41,0.008278,0
K01055.01,1,38.6,602.0,36.97708808,1.239,5589.0,0.873,4.193,0.285292,0
K01056.01,1,20.42,2154.0,1.851409163,1.469,7117.0,1.18,4.176,0.127275,0
K01057.01,1,0.98,2393.0,1.303859704,1.521,6802.0,1.069,4.103,0.005894,0
K00147.01,1,40.15,387.0,145.5624926,1.095,6148.0,0.969,4.346,0.335735,0
K01116.01,1,1.68,1160.0,3.749105745,0.983,5751.0,0.987,4.447,0.015686,1
K01117.01,1,3.51,1422.0,11.08956602,2.867,6353.0,1.497,3.698,0.011202,1
K01119.01,2,0.65,837.0,7.24476126,0.874,5370.0,0.869,4.494,0.006839,0
K01194.01,3,2.01,543.0,8.70798309,0.554,4362.0,0.59,4.722,0.033251,1
K01194.03,3,1.23,694.0,4.17634276,0.554,4362.0,0.59,4.722,0.020401,1
K00152.02,4,3.63,734.0,27.40229859,1.324,6198.0,1.101,4.237,0.025079,1
K00987.01,1,1.21,1101.0,3.179267286,0.857,5511.0,0.96,4.554,0.012917,1
K00988.01,2,2.18,672.0,10.38122447,0.78,5095.0,0.816,4.566,0.025572,1
K00988.02,2,2.82,505.0,24.5709023,0.78,5095.0,0.816,4.566,0.033128,1
K00989.01,4,16.59,385.0,81.221876,0.874,5619.0,0.956,4.536,0.173832,0
K00989.02,4,2.92,1784.0,0.817026268,0.874,5619.0,0.956,4.536,0.030636,0
K00135.01,1,12.14,1489.0,3.024092505,1.358,6063.0,1.227,4.261,0.081878,1
K01058.01,1,5.85,341.0,5.670155713,0.183,3337.0,0.164,5.126,0.292493,0
K01059.01,1,1.14,1734.0,1.022678654,1.02,5366.0,0.875,4.363,0.010229,1
K01060.01,4,2.98,1005.0,12.10968709,1.458,6021.0,0.96,4.093,0.0187,1
K01060.02,4,1.7,1372.0,4.75796103,1.458,6021.0,0.96,4.093,0.010702,1
K01060.03,4,2.96,843.0,20.4972755,1.458,6021.0,0.96,4.093,0.018577,1
K01119.02,2,0.62,679.0,13.55480534,0.874,5370.0,0.869,4.494,0.006462,0
K01120.01,1,20.06,455.0,29.74454668,0.788,4889.0,0.839,4.569,0.233128,0
K01121.01,1,53.25,777.0,14.15402428,1.037,5850.0,0.994,4.404,0.470267,0
K01122.01,1,35.27,1864.0,0.844786082,0.915,5705.0,0.865,4.452,0.353039,0
K01123.01,1,32.11,1908.0,0.848483947,0.936,5941.0,1.019,4.504,0.314173,0
K01124.01,1,37.47,880.0,11.99097576,1.072,6110.0,0.944,4.352,0.320114,0
K01199.01,1,2.28,348.0,53.5292702,0.708,4736.0,0.791,4.624,0.029542,1
K01200.01,1,24.17,2705.0,0.393726813,1.031,6277.0,1.085,4.449,0.214695,0
K01201.01,1,1.01,615.0,2.757584622,0.424,3683.0,0.454,4.84,0.021901,1
K01202.01,1,1.16,1115.0,0.928310036,0.602,4109.0,0.621,4.672,0.017601,1
K00152.03,4,3.39,929.0,13.48457668,1.324,6198.0,1.101,4.237,0.023452,1
K01203.01,3,3.7,563.0,31.8841473,0.974,5779.0,1.037,4.477,0.03477,1
K00990.01,1,175.98,1173.0,67.69213907,10.703,5355.0,2.372,2.754,0.150573,0
K00991.01,1,1.62,750.0,12.06222962,0.933,5547.0,0.897,4.451,0.015945,1
K00992.01,2,2.41,931.0,9.93146307,1.22,5782.0,1.035,4.28,0.018094,1
K00993.01,3,1.75,618.0,21.85362905,0.876,5830.0,0.97,4.54,0.018296,1
K01060.04,4,1.74,1144.0,8.19345065,1.458,6021.0,0.96,4.093,0.010952,1
K00140.01,1,6.85,1351.0,19.97867,1.895,9651.0,2.219,4.229,0.033104,0
K01061.01,1,2.02,533.0,41.8059544,0.973,5907.0,0.961,4.445,0.019015,1
K01062.01,1,2.02,1285.0,15.45158184,2.069,7839.0,1.878,4.08,0.008928,0
K01063.01,1,102.08,554.0,89.69816853,1.583,6214.0,0.959,4.021,0.590496,0
K01064.01,1,67.35,2251.0,1.187352427,1.489,6424.0,1.243,4.186,0.414215,0
K00015.01,1,65.25,2371.0,3.012476582,2.031,8601.0,2.063,4.137,0.294213,0
K00148.01,3,1.85,932.0,4.77800306,0.873,5192.0,0.856,4.489,0.019376,1
K01125.01,1,5.33,903.0,7.814839231,0.931,5887.0,0.998,4.499,0.052382,0
K01126.01,2,3.6,557.0,29.7452499,1.004,5334.0,0.865,4.372,0.03286,0
K01127.01,3,2.26,1007.0,5.32667299,0.921,5831.0,1.016,4.517,0.022482,1
K01187.01,1,26.67,1730.0,0.741057213,0.776,5496.0,0.869,4.592,0.314771,0
K01188.01,1,21.81,1101.0,2.988085455,0.809,5497.0,0.907,4.577,0.246924,0
K01189.01,1,67.17,1934.0,2.783883492,2.147,6028.0,1.148,3.835,0.286516,0
K01190.01,1,23.05,2216.0,0.393727296,0.808,5628.0,0.903,4.575,0.261231,0
K01191.01,1,3.29,858.0,8.17242644,0.905,5705.0,0.943,4.499,0.033266,1
K00993.02,3,1.45,734.0,13.0607936,0.876,5830.0,0.97,4.54,0.015111,1
K00995.01,1,22.32,521.0,25.9518461,0.796,5372.0,0.892,4.584,0.256824,0
K00996.01,1,24.6,494.0,25.9518536,0.742,5198.0,0.813,4.604,0.30359,0
K00997.01,1,4.5,1059.0,5.68628739,0.956,6052.0,0.923,4.442,0.043076,0
K00136.01,1,27.36,1060.0,15.66388695,2.221,5996.0,1.43,3.901,0.112808,0
K01065.01,1,16.94,1232.0,4.020628573,1.033,6210.0,1.093,4.45,0.150191,0
K01067.01,1,49.82,379.0,185.0228822,1.367,6025.0,1.18,4.237,0.333723,0
K01068.01,1,14.35,2170.0,2.897432135,2.994,5970.0,1.359,3.619,0.043891,0
K01069.01,2,2.86,748.0,8.70420525,0.863,5074.0,0.809,4.474,0.030316,1
K01127.02,3,1.39,875.0,8.1280933,0.921,5831.0,1.016,4.517,0.013795,1
K01128.01,1,1.16,1612.0,0.974868896,0.832,5487.0,0.924,4.563,0.012716,1
K01129.01,1,1.48,904.0,4.89721006,0.847,5093.0,0.794,4.483,0.015988,1
K01130.01,1,20.05,1231.0,2.757794163,0.891,5747.0,0.948,4.514,0.206038,0
K01132.01,2,13.63,1646.0,1.914158508,1.118,6289.0,1.164,4.407,0.111651,0
K01196.01,3,3.32,1374.0,3.98216698,1.548,5570.0,1.019,4.066,0.019666,0
K01197.01,1,19.51,2011.0,0.643794198,0.83,5958.0,0.917,4.561,0.215255,0
K01198.01,4,3.42,875.0,16.08832318,1.33,6157.0,1.08,4.224,0.023572,1
K01198.02,4,2.2,1015.0,10.30067919,1.33,6157.0,1.08,4.224,0.015115,1
K01198.03,4,3.02,671.0,35.6757453,1.33,6157.0,1.08,4.224,0.020763,1
K00998.01,1,36.14,375.0,161.7883271,1.212,6018.0,1.142,4.327,0.273088,0
K00999.01,2,2.54,548.0,16.56806842,0.716,4987.0,0.749,4.602,0.032537,1
K00999.02,2,2.18,386.0,47.3329299,0.716,4987.0,0.749,4.602,0.027927,1
K01000.01,1,0.82,1881.0,0.856895349,0.873,6021.0,0.958,4.537,0.00864,0
K01001.01,2,3.71,772.0,40.8065333,2.097,6207.0,1.472,3.963,0.016213,1
K01069.02,2,1.56,1139.0,2.46697039,0.863,5074.0,0.809,4.474,0.016558,1
K01070.01,3,2.98,1066.0,6.61836309,1.294,5529.0,0.947,4.19,0.0211,1
K01070.02,3,4.75,421.0,107.7214092,1.294,5529.0,0.947,4.19,0.033622,1
K01133.01,1,37.15,952.0,5.251916208,0.872,5542.0,0.919,4.52,0.390092,0
K00148.02,3,2.63,736.0,9.673958488,0.873,5192.0,0.856,4.489,0.027629,1
K01134.01,2,29.55,313.0,100.3039228,0.772,5055.0,0.8,4.566,0.35047,0
K01135.01,1,43.98,2308.0,0.986620248,1.385,6243.0,1.049,4.176,0.29077,0
K01203.02,3,2.73,739.0,14.12847677,0.974,5779.0,1.037,4.477,0.025658,1
K01203.03,3,4.14,489.0,48.6478543,0.974,5779.0,1.037,4.477,0.038915,1
K01204.01,1,2.0,984.0,8.39842977,1.044,6309.0,1.096,4.441,0.01755,1
K01205.01,1,5.99,1419.0,8.63847391,3.046,5684.0,1.536,3.657,0.017995,1
K01001.02,2,3.42,511.0,140.10765,2.097,6207.0,1.472,3.963,0.014948,1
K01002.01,1,1.17,1156.0,3.4815917,1.022,5405.0,0.902,4.374,0.010446,1
K01003.01,1,40.35,1263.0,8.360616221,2.445,5463.0,1.343,3.79,0.151129,0
K01004.01,1,4.86,1426.0,1.838514968,0.94,5751.0,1.038,4.508,0.047309,0
K01005.01,1,5.17,456.0,35.61760233,0.779,5123.0,0.737,4.523,0.060738,1
K01071.01,1,1.29,1611.0,1.09206833,0.859,5639.0,0.959,4.551,0.013798,0
K01072.01,1,1.95,767.0,10.12805158,0.82,5676.0,0.865,4.548,0.02174,1
K01073.01,1,1.25,1680.0,1.613001111,1.205,5580.0,0.886,4.223,0.009463,0
K01074.01,1,12.05,1302.0,3.770551475,1.075,6322.0,1.124,4.426,0.102677,1
K01075.01,1,18.66,2654.0,1.343767797,2.312,6324.0,1.23,3.8,0.073911,0
K01076.01,1,15.25,356.0,29.12436474,0.481,4457.0,0.494,4.767,0.290396,0
K01138.01,1,35.8,564.0,31.82814583,0.92,5908.0,0.993,4.507,0.356333,0
K01139.01,1,3.28,1434.0,3.629442796,1.217,6506.0,1.171,4.336,0.024717,0
K01140.01,1,97.36,3689.0,0.553261874,3.142,5679.0,1.325,3.565,0.283769,0
K01141.01,1,1.38,569.0,5.72812616,0.548,3968.0,0.567,4.714,0.023129,1
K01142.01,1,1.58,977.0,3.75574267,0.788,5311.0,0.884,4.588,0.018377,1
K01143.01,1,2.74,883.0,7.44042933,0.877,5815.0,0.973,4.54,0.028601,0
K00941.01,3,4.56,881.0,6.581477136,0.973,5188.0,0.868,4.4,0.042884,1
K00129.01,2,77.76,1485.0,24.66919273,9.327,5313.0,2.736,2.936,0.076351,1
K00941.02,3,2.74,1237.0,2.382652873,0.973,5188.0,0.868,4.4,0.025814,1
K00941.03,3,5.34,567.0,24.66461416,0.973,5188.0,0.868,4.4,0.050261,1
K00942.01,1,2.9,657.0,11.51517167,0.798,5177.0,0.91,4.59,0.033306,1
K00137.01,3,4.91,899.0,7.641567589,1.055,5356.0,0.882,4.338,0.042627,1
K01006.01,1,19.68,317.0,30.6113932,0.534,3900.0,0.555,4.727,0.337572,0
K01007.01,1,2.01,938.0,7.40742502,0.961,5922.0,1.002,4.474,0.01917,1
K01008.01,1,38.98,296.0,569.934135,2.057,5367.0,0.935,3.783,0.173539,0
K01009.01,1,1.17,844.0,5.09246539,0.751,5037.0,0.727,4.547,0.014236,0
K01077.01,1,1.37,1471.0,1.103971357,0.746,5409.0,0.835,4.609,0.016876,0
K00142.01,2,3.93,758.0,10.91610834,0.932,5575.0,1.051,4.521,0.038633,1
K01078.01,3,1.65,615.0,3.353732008,0.46,3789.0,0.467,4.781,0.032813,1
K01078.02,3,2.05,484.0,6.877446033,0.46,3789.0,0.467,4.781,0.040795,1
K01078.03,3,1.87,301.0,28.46464804,0.46,3789.0,0.467,4.781,0.037174,1
K01079.01,1,26.35,2503.0,0.293630085,0.843,5665.0,0.928,4.554,0.286276,0
K00148.03,3,2.0,448.0,42.89645024,0.873,5192.0,0.856,4.489,0.02097,1
K01144.01,1,1.44,1282.0,2.44199803,0.796,5970.0,0.847,4.564,0.016528,0
K01146.01,1,0.74,425.0,7.09712124,0.389,3569.0,0.4,4.861,0.017457,1
K01147.01,1,1.19,1551.0,2.6827683,1.223,6180.0,0.997,4.262,0.008932,0
K00943.01,1,2.31,996.0,3.601465336,0.855,5052.0,0.805,4.48,0.024764,1
K00944.01,1,4.43,1096.0,3.108251172,0.847,5330.0,0.819,4.495,0.047945,0
K00945.01,3,2.4,672.0,25.8474958,1.031,6297.0,1.084,4.448,0.021322,1
K00945.02,3,2.7,578.0,40.715561,1.031,6297.0,1.084,4.448,0.023993,1
K00946.01,1,4.42,674.0,20.42720701,0.958,6014.0,1.043,4.494,0.042256,0
K01011.01,1,19.81,985.0,6.198273591,0.898,6038.0,0.982,4.524,0.202041,0
K01012.01,1,3.78,1727.0,1.023471798,0.893,5741.0,0.901,4.491,0.038794,0
K01013.01,1,19.07,1965.0,0.51872711,0.762,5572.0,0.853,4.597,0.229228,0
K01014.01,1,2.04,454.0,17.31711739,0.502,4719.0,0.52,4.753,0.037282,1
K01015.01,3,4.39,1163.0,9.42889884,1.86,5897.0,1.204,3.98,0.021623,1
K01080.01,1,1.35,1474.0,1.096583368,0.763,5222.0,0.717,4.528,0.016192,0
K01082.03,4,1.25,1414.0,1.196548464,0.843,4999.0,0.8,4.49,0.013587,1
K01148.01,2,2.07,984.0,11.47609015,1.41,6071.0,1.156,4.202,0.013423,1
K01148.02,2,1.71,756.0,25.2630467,1.41,6071.0,1.156,4.202,0.011085,1
K01150.01,1,0.9,2099.0,0.677374687,1.037,5718.0,0.974,4.395,0.007964,1
K01151.01,5,1.22,759.0,10.43547031,0.853,5528.0,0.838,4.499,0.013143,1
K01151.02,5,0.94,850.0,7.41084314,0.853,5528.0,0.838,4.499,0.010073,1
K00947.01,1,1.83,298.0,28.59914031,0.461,3755.0,0.47,4.781,0.036375,1
K00948.01,1,2.37,530.0,24.58716355,0.749,5474.0,0.831,4.605,0.028979,1
K00130.01,1,21.95,778.0,34.19360031,1.786,6129.0,1.14,3.991,0.112571,0
K00949.01,1,3.24,775.0,12.53248222,0.904,5997.0,0.991,4.522,0.032795,1
K00951.01,2,4.18,642.0,13.19720694,0.885,4954.0,0.827,4.462,0.043296,1
K00137.02,3,5.94,720.0,14.85890852,1.055,5356.0,0.882,4.338,0.05159,1
K01015.02,3,2.36,1537.0,4.08897299,1.86,5897.0,1.204,3.98,0.011602,1
K01016.01,1,2.93,1045.0,2.866680334,0.764,5238.0,0.854,4.598,0.035102,0
K01017.01,1,3.24,679.0,17.44486016,0.966,5568.0,0.882,4.413,0.030722,1
K01018.01,1,37.99,1246.0,8.30697421,2.124,5300.0,0.804,3.69,0.163795,0
K01083.01,2,1.52,875.0,7.33685101,0.848,5795.0,0.938,4.554,0.016434,1
K00143.01,1,7.62,855.0,22.65117451,1.333,6968.0,1.333,4.31,0.052355,0
K01084.01,1,1.19,1564.0,1.204274435,0.849,5668.0,0.938,4.552,0.012855,0
K01085.01,1,0.9,502.0,7.71790675,0.509,3975.0,0.535,4.753,0.016108,1
K01086.01,1,2.21,641.0,27.6652847,1.017,6036.0,0.939,4.396,0.019867,1
K01087.01,1,36.87,2103.0,0.948950734,1.133,6307.0,1.152,4.391,0.298025,0
K00149.01,1,4.32,879.0,14.55730897,1.412,5774.0,1.048,4.159,0.028038,1
K01152.01,1,14.45,557.0,4.722254104,0.488,3801.0,0.517,4.776,0.27118,0
K01153.01,1,57.77,2351.0,0.635069939,1.058,6340.0,1.106,4.434,0.499997,0
K01155.01,1,25.54,1508.0,0.933746515,0.716,5252.0,0.737,4.596,0.326591,0
K01156.01,1,5.65,1298.0,1.872421727,0.825,5337.0,0.76,4.486,0.062711,0
K00951.02,2,3.05,470.0,33.6528474,0.885,4954.0,0.827,4.462,0.031582,1
K00952.01,5,1.94,514.0,5.90127815,0.498,3731.0,0.509,4.75,0.035599,1
K00952.02,5,1.83,451.0,8.75209691,0.498,3731.0,0.509,4.75,0.0337,1
K00952.03,5,2.17,328.0,22.78078241,0.498,3731.0,0.509,4.75,0.039959,1
K00952.04,5,1.23,652.0,2.896005211,0.498,3731.0,0.509,4.75,0.022623,1
K00952.05,5,1.47,1026.0,0.742957911,0.498,3731.0,0.509,4.75,0.027073,1
K01020.01,1,38.81,566.0,54.35635067,1.255,6161.0,1.095,4.281,0.283169,0
K01021.01,1,18.93,1837.0,0.54624855,0.714,5414.0,0.792,4.625,0.242745,0
K01022.01,2,2.7,632.0,18.82744023,0.86,5687.0,0.93,4.538,0.028791,1
K01023.01,1,1.71,590.0,8.4120069,0.621,4502.0,0.662,4.668,0.025159,0
K01024.01,1,1.86,641.0,5.747711909,0.632,4252.0,0.637,4.64,0.026906,1
K00137.03,3,2.03,1165.0,3.504691252,1.055,5356.0,0.882,4.338,0.017643,1
K01088.01,1,26.93,1477.0,0.995861402,0.706,5286.0,0.731,4.604,0.349278,0
K01089.01,2,9.83,434.0,86.67856052,1.081,5822.0,0.957,4.351,0.083303,1
K01089.02,2,5.1,835.0,12.21828097,1.081,5822.0,0.957,4.351,0.043209,1
K01090.01,1,72.52,1211.0,8.387210055,1.795,6089.0,1.299,4.044,0.369981,0
K01091.01,1,9.84,829.0,15.2384539,1.086,6384.0,1.129,4.419,0.082932,0
K01092.01,1,31.52,2509.0,0.413334492,1.016,5973.0,1.099,4.465,0.284068,0
K01157.01,1,149.71,3303.0,0.93374614,4.319,5438.0,1.807,3.424,0.317424,0
K01158.01,1,2.08,1075.0,6.47179275,1.033,6341.0,1.083,4.446,0.018468,0
K01159.01,1,5.4,383.0,64.617518,0.881,5043.0,0.834,4.47,0.056124,1
K01160.01,1,2.77,629.0,13.21409607,0.728,5333.0,0.813,4.62,0.034865,1
K01161.01,3,1.94,947.0,6.05729966,1.004,5334.0,0.865,4.372,0.017666,1
K00953.01,1,4.66,1131.0,3.584101048,0.922,5739.0,1.021,4.518,0.046303,1
K00013.01,1,21.42,3559.0,1.763587535,3.031,9107.0,2.466,3.867,0.064717,1
K00131.01,1,10.63,1308.0,5.014234733,1.307,6490.0,1.304,4.32,0.074468,1
K00954.01,2,3.1,879.0,8.11528727,0.887,5926.0,0.978,4.532,0.031988,1
K00954.02,2,3.01,530.0,36.9250409,0.887,5926.0,0.978,4.532,0.031099,1
K01025.01,1,10.05,262.0,37.4783492,0.44,3687.0,0.459,4.813,0.209206,0
K01028.01,1,34.0,1197.0,8.09695764,1.707,5949.0,1.122,4.024,0.182422,0
K01029.01,1,4.84,699.0,32.3122867,1.494,5821.0,1.043,4.108,0.02967,1
K01030.01,1,2.79,1021.0,9.22961384,1.252,6320.0,1.273,4.347,0.020371,1
K01031.01,1,1.64,758.0,14.5598556,0.966,5959.0,0.983,4.46,0.015571,1
K00144.01,1,3.07,876.0,4.176254191,0.776,4957.0,0.867,4.594,0.036246,1
K01093.01,1,47.75,3271.0,0.528755447,1.954,6151.0,1.158,3.92,0.223797,0
K01094.01,1,2.59,990.0,6.10027621,0.937,5957.0,1.026,4.506,0.025279,1
K01097.01,1,2.36,786.0,10.9110487,0.864,5903.0,0.955,4.546,0.025025,0
K00150.01,2,2.28,809.0,8.408878137,0.812,5551.0,0.776,4.508,0.025693,1
K01161.02,3,2.41,777.0,10.93725572,1.004,5334.0,0.865,4.372,0.021998,1
K01161.03,3,1.52,1200.0,2.97136658,1.004,5334.0,0.865,4.372,0.013899,1
K01162.01,1,3.08,350.0,158.6850022,1.034,5751.0,0.852,4.34,0.027275,1
K01163.01,2,1.92,1209.0,2.936527336,1.002,5359.0,0.867,4.375,0.01755,1
K00955.01,1,2.45,1051.0,7.03902016,1.058,6321.0,1.108,4.434,0.021176,1
K00956.01,1,3.67,690.0,8.360870704,0.81,4743.0,0.786,4.516,0.041502,1
K00957.01,1,31.01,1306.0,3.14051153,0.974,6108.0,0.959,4.443,0.29153,0
K00958.01,1,2.53,486.0,21.76129812,0.72,4859.0,0.781,4.612,0.032165,1
K00959.01,1,2.31,181.0,12.71379418,0.116,2661.0,0.094,5.283,0.182308,0
K00960.01,1,15.61,614.0,15.80110003,0.789,5383.0,0.885,4.587,0.181231,0
K01034.01,1,268.65,1268.0,1.739428983,0.742,5415.0,0.806,4.603,3.315613,0
K01035.01,1,14.49,2378.0,1.217266418,1.638,6631.0,1.366,4.145,0.081026,0
K01036.01,1,23.76,965.0,19.56309252,1.831,6208.0,1.112,3.959,0.118835,0
K01037.01,1,5.67,1118.0,3.7228551,0.863,5873.0,0.954,4.547,0.060156,0
K00138.01,1,24.19,764.0,48.93786896,1.761,7066.0,1.406,4.094,0.125795,0
K01098.01,1,23.6,1039.0,5.48990788,0.96,5982.0,1.047,4.493,0.225166,0
K01099.01,1,8.19,366.0,161.5278347,1.213,5778.0,1.033,4.285,0.061844,1
K01100.01,1,1.45,1488.0,0.73093905,0.711,4768.0,0.714,4.588,0.018735,0
K01101.01,2,1.67,618.0,11.39102358,0.728,4983.0,0.836,4.617,0.020993,1
K01102.01,4,4.12,915.0,12.33343853,1.24,5896.0,0.884,4.197,0.030411,1
K01163.02,2,2.0,865.0,8.01500821,1.002,5359.0,0.867,4.375,0.018282,1
K01164.01,1,12.93,919.0,0.933749941,0.48,3682.0,0.512,4.786,0.24661,0
K01165.01,2,2.36,840.0,7.053934488,0.863,5357.0,0.854,4.498,0.025075,1
K01165.02,2,0.68,991.0,4.29263699,0.863,5357.0,0.854,4.498,0.007235,1
K01166.01,1,2.8,957.0,7.6746614,1.001,6063.0,1.079,4.47,0.025638,1
K01167.01,1,1.21,1950.0,0.445275074,0.725,5346.0,0.81,4.621,0.015329,0
K00961.01,3,0.78,525.0,1.213770423,0.148,3292.0,0.132,5.215,0.048039,1
K00961.02,3,0.76,729.0,0.453287416,0.148,3292.0,0.132,5.215,0.046729,1
K00132.01,1,13.95,985.0,10.81013273,1.284,6211.0,1.114,4.269,0.099512,0
